person_id,reporting_year,qualification_group
P023012,2024,HIGHER_ED
P023013,2024,LOW_NONE
P023016,2024,SCHOOL_VOC
P023020,2024,HIGHER_ED
P023026,2024,HIGHER_ED
P023027,2024,HIGHER_ED
P023028,2024,HIGHER_ED
P023031,2024,HIGHER_ED
P023032,2024,HIGHER_ED
P023033,2024,SCHOOL_VOC
P023034,2024,HIGHER_ED
P023037,2024,SCHOOL_VOC
P023039,2024,HIGHER_ED
P023040,2024,SCHOOL_VOC
P023042,2024,SCHOOL_VOC
P023043,2024,SCHOOL_VOC
P023044,2024,
P023045,2024,SCHOOL_VOC
P023046,2024,SCHOOL_VOC
P023049,2024,SCHOOL_VOC
P023050,2024,SCHOOL_VOC
P023051,2024,SCHOOL_VOC
P023052,2024,HIGHER_ED
P023054,2024,LOW_NONE
P023059,2024,HIGHER_ED
P023060,2024,SCHOOL_VOC
P023062,2024,SCHOOL_VOC
P023070,2024,SCHOOL_VOC
P023073,2024,SCHOOL_VOC
P023076,2024,LOW_NONE
P023083,2024,SCHOOL_VOC
P023085,2024,SCHOOL_VOC
P023087,2024,SCHOOL_VOC
P023088,2024,SCHOOL_VOC
P023090,2024,SCHOOL_VOC
P023095,2024,SCHOOL_VOC
P023096,2024,SCHOOL_VOC
P023097,2024,HIGHER_ED
P023098,2024,SCHOOL_VOC
P023099,2024,SCHOOL_VOC
P023100,2024,HIGHER_ED
P023102,2024,SCHOOL_VOC
P023104,2024,SCHOOL_VOC
P023108,2024,HIGHER_ED
P023114,2024,SCHOOL_VOC
P023117,2024,SCHOOL_VOC
P023121,2024,HIGHER_ED
P023123,2024,SCHOOL_VOC
P023124,2024,HIGHER_ED
P023127,2024,SCHOOL_VOC
P023128,2024,LOW_NONE
P023131,2024,HIGHER_ED
P023132,2024,SCHOOL_VOC
P023136,2024,SCHOOL_VOC
P023140,2024,SCHOOL_VOC
P023145,2024,SCHOOL_VOC
P023147,2024,SCHOOL_VOC
P023149,2024,SCHOOL_VOC
P023157,2024,SCHOOL_VOC
P023158,2024,HIGHER_ED
P023161,2024,SCHOOL_VOC
P023164,2024,HIGHER_ED
P023165,2024,SCHOOL_VOC
P023166,2024,LOW_NONE
P023170,2024,SCHOOL_VOC
P023175,2024,SCHOOL_VOC
P023178,2024,SCHOOL_VOC
P023180,2024,SCHOOL_VOC
P023181,2024,HIGHER_ED
P023186,2024,SCHOOL_VOC
P023189,2024,SCHOOL_VOC
P023190,2024,SCHOOL_VOC
P023192,2024,SCHOOL_VOC
P023196,2024,SCHOOL_VOC
P023201,2024,LOW_NONE
P023203,2024,SCHOOL_VOC
P023204,2024,HIGHER_ED
P023207,2024,SCHOOL_VOC
P023208,2024,SCHOOL_VOC
P023210,2024,SCHOOL_VOC
P023211,2024,HIGHER_ED
P023213,2024,HIGHER_ED
P023217,2024,HIGHER_ED
P023220,2024,HIGHER_ED
P023221,2024,SCHOOL_VOC
P023222,2024,SCHOOL_VOC
P023226,2024,HIGHER_ED
P023227,2024,HIGHER_ED
P023229,2024,SCHOOL_VOC
P023231,2024,SCHOOL_VOC
P023232,2024,SCHOOL_VOC
P023234,2024,HIGHER_ED
P023239,2024,HIGHER_ED
P023242,2024,SCHOOL_VOC
P023244,2024,SCHOOL_VOC
P023246,2024,SCHOOL_VOC
P023248,2024,SCHOOL_VOC
P023252,2024,SCHOOL_VOC
P023253,2024,SCHOOL_VOC
P023254,2024,SCHOOL_VOC
P023255,2024,SCHOOL_VOC
P023257,2024,SCHOOL_VOC
P023258,2024,SCHOOL_VOC
P023260,2024,SCHOOL_VOC
P023265,2024,SCHOOL_VOC
P023267,2024,
P023272,2024,SCHOOL_VOC
P023276,2024,LOW_NONE
P023277,2024,SCHOOL_VOC
P023282,2024,HIGHER_ED
P023284,2024,SCHOOL_VOC
P023288,2024,SCHOOL_VOC
P023290,2024,SCHOOL_VOC
P023291,2024,SCHOOL_VOC
P023292,2024,SCHOOL_VOC
P023293,2024,LOW_NONE
P023298,2024,SCHOOL_VOC
P023302,2024,HIGHER_ED
P023304,2024,HIGHER_ED
P023305,2024,LOW_NONE
P023306,2024,SCHOOL_VOC
P023307,2024,HIGHER_ED
P023309,2024,HIGHER_ED
P023312,2024,SCHOOL_VOC
P023313,2024,SCHOOL_VOC
P023316,2024,SCHOOL_VOC
P023318,2024,SCHOOL_VOC
P023321,2024,SCHOOL_VOC
P023329,2024,SCHOOL_VOC
P023330,2024,SCHOOL_VOC
P023334,2024,SCHOOL_VOC
P023335,2024,SCHOOL_VOC
P023342,2024,SCHOOL_VOC
P023343,2023,SCHOOL_VOC
P023344,2024,HIGHER_ED
P023347,2024,SCHOOL_VOC
P023348,2024,SCHOOL_VOC
P023354,2024,LOW_NONE
P023355,2024,SCHOOL_VOC
P023356,2024,SCHOOL_VOC
P023357,2024,
P023359,2024,SCHOOL_VOC
P023360,2024,LOW_NONE
P023362,2024,SCHOOL_VOC
P023365,2024,SCHOOL_VOC
P023367,2024,HIGHER_ED
P023368,2024,HIGHER_ED
P023369,2024,SCHOOL_VOC
P023370,2024,HIGHER_ED
P023372,2024,HIGHER_ED
P023373,2024,SCHOOL_VOC
P023374,2024,SCHOOL_VOC
P023379,2024,SCHOOL_VOC
P023381,2024,SCHOOL_VOC
P023383,2024,SCHOOL_VOC
P023385,2024,HIGHER_ED
P023387,2024,SCHOOL_VOC
P023390,2024,SCHOOL_VOC
P023391,2024,SCHOOL_VOC
P023399,2024,SCHOOL_VOC
P023406,2024,SCHOOL_VOC
P023411,2024,SCHOOL_VOC
P023416,2024,SCHOOL_VOC
P023417,2024,LOW_NONE
P023419,2024,SCHOOL_VOC
P023422,2024,SCHOOL_VOC
P023423,2024,SCHOOL_VOC
P023424,2024,SCHOOL_VOC
P023425,2024,HIGHER_ED
P023428,2024,LOW_NONE
P023435,2024,SCHOOL_VOC
P023437,2024,SCHOOL_VOC
P023441,2024,HIGHER_ED
P023443,2024,SCHOOL_VOC
P023445,2024,SCHOOL_VOC
P023446,2024,SCHOOL_VOC
P023451,2024,SCHOOL_VOC
P023457,2024,LOW_NONE
P023458,2024,SCHOOL_VOC
P023461,2024,LOW_NONE
P023466,2024,SCHOOL_VOC
P023468,2024,SCHOOL_VOC
P023470,2024,LOW_NONE
P023471,2024,HIGHER_ED
P023473,2024,HIGHER_ED
P023475,2024,SCHOOL_VOC
P023477,2024,SCHOOL_VOC
P023478,2024,HIGHER_ED
P023479,2024,HIGHER_ED
P023484,2024,SCHOOL_VOC
P023485,2024,SCHOOL_VOC
P023507,2024,SCHOOL_VOC
P023511,2024,SCHOOL_VOC
P023513,2024,SCHOOL_VOC
P023519,2024,SCHOOL_VOC
P023522,2024,SCHOOL_VOC
P023523,2024,SCHOOL_VOC
P023525,2024,SCHOOL_VOC
P023529,2024,SCHOOL_VOC
P023536,2024,SCHOOL_VOC
P023538,2024,HIGHER_ED
P023539,2024,SCHOOL_VOC
P023542,2024,HIGHER_ED
P023544,2024,HIGHER_ED
P023546,2024,SCHOOL_VOC
P023547,2024,SCHOOL_VOC
P023548,2024,SCHOOL_VOC
P023551,2024,UNMAPPED_GROUP
P023552,2024,SCHOOL_VOC
P023555,2024,HIGHER_ED
P023559,2024,
P023563,2024,SCHOOL_VOC
P023565,2024,HIGHER_ED
P023567,2024,SCHOOL_VOC
P023569,2024,SCHOOL_VOC
P023571,2024,HIGHER_ED
P023575,2024,SCHOOL_VOC
P023577,2024,HIGHER_ED
P023579,2024,SCHOOL_VOC
P023581,2024,HIGHER_ED
P023583,2024,SCHOOL_VOC
P023585,2024,SCHOOL_VOC
P023587,2024,SCHOOL_VOC
P023588,2024,SCHOOL_VOC
P023590,2024,SCHOOL_VOC
P023595,2024,SCHOOL_VOC
P023598,2024,SCHOOL_VOC
P023599,2024,HIGHER_ED
P023604,2024,SCHOOL_VOC
P023606,2024,SCHOOL_VOC
P023615,2024,HIGHER_ED
P023616,2024,SCHOOL_VOC
P023618,2024,HIGHER_ED
P023623,2024,SCHOOL_VOC
P023627,2024,HIGHER_ED
P023628,2024,HIGHER_ED
P023629,2024,SCHOOL_VOC
P023633,2024,SCHOOL_VOC
P023635,2024,LOW_NONE
P023637,2024,SCHOOL_VOC
P023639,2024,SCHOOL_VOC
P023640,2024,HIGHER_ED
P023647,2024,SCHOOL_VOC
P023649,2024,HIGHER_ED
P023650,2024,SCHOOL_VOC
P023657,2024,SCHOOL_VOC
P023659,2024,SCHOOL_VOC
P023661,2024,SCHOOL_VOC
P023663,2024,HIGHER_ED
P023666,2024,
P023667,2024,SCHOOL_VOC
P023670,2024,SCHOOL_VOC
P023671,2024,SCHOOL_VOC
P023672,2024,SCHOOL_VOC
P023677,2024,HIGHER_ED
P023681,2024,SCHOOL_VOC
P023682,2024,UNMAPPED_GROUP
P023683,2024,SCHOOL_VOC
P023688,2024,HIGHER_ED
P023692,2024,HIGHER_ED
P023694,2024,SCHOOL_VOC
P023696,2024,SCHOOL_VOC
P023698,2024,SCHOOL_VOC
P023700,2024,SCHOOL_VOC
P023702,2024,SCHOOL_VOC
P023707,2024,SCHOOL_VOC
P023708,2024,SCHOOL_VOC
P023710,2024,HIGHER_ED
P023712,2024,HIGHER_ED
P023713,2024,SCHOOL_VOC
P023717,2024,SCHOOL_VOC
P023718,2024,LOW_NONE
P023719,2024,HIGHER_ED
P023725,2024,HIGHER_ED
P023728,2024,SCHOOL_VOC
P023733,2024,SCHOOL_VOC
P023734,2024,HIGHER_ED
P023737,2024,HIGHER_ED
P023738,2024,HIGHER_ED
P023740,2024,SCHOOL_VOC
P023743,2024,SCHOOL_VOC
P023744,2024,SCHOOL_VOC
P023748,2024,SCHOOL_VOC
P023749,2024,HIGHER_ED
P023751,2024,HIGHER_ED
P023752,2024,HIGHER_ED
P023757,2024,SCHOOL_VOC
P023760,2024,SCHOOL_VOC
P023761,2024,HIGHER_ED
P023764,2024,SCHOOL_VOC
P023766,2024,SCHOOL_VOC
P023775,2024,HIGHER_ED
P023777,2024,SCHOOL_VOC
P023778,2024,SCHOOL_VOC
P023780,2024,SCHOOL_VOC
P023781,2024,SCHOOL_VOC
P023784,2024,SCHOOL_VOC
P023787,2024,SCHOOL_VOC
P023791,2024,HIGHER_ED
P023793,2024,SCHOOL_VOC
P023797,2024,LOW_NONE
P023810,2024,HIGHER_ED
P023812,2024,HIGHER_ED
P023813,2024,HIGHER_ED
P023814,2023,HIGHER_ED
P023815,2024,SCHOOL_VOC
P023816,2024,SCHOOL_VOC
P023818,2024,SCHOOL_VOC
P023822,2024,SCHOOL_VOC
P023826,2024,HIGHER_ED
P023830,2024,HIGHER_ED
P023834,2024,HIGHER_ED
P023835,2024,SCHOOL_VOC
P023838,2024,HIGHER_ED
P023848,2024,HIGHER_ED
P023850,2024,HIGHER_ED
P023851,2024,SCHOOL_VOC
P023854,2024,SCHOOL_VOC
P023856,2024,HIGHER_ED
P023858,2024,SCHOOL_VOC
P023859,2024,SCHOOL_VOC
P023860,2024,HIGHER_ED
P023861,2024,HIGHER_ED
P023864,2024,SCHOOL_VOC
P023865,2024,SCHOOL_VOC
P023866,2024,SCHOOL_VOC
P023868,2024,SCHOOL_VOC
P023869,2024,HIGHER_ED
P023872,2024,HIGHER_ED
P023873,2024,HIGHER_ED
P023875,2024,SCHOOL_VOC
P023878,2024,HIGHER_ED
P023879,2024,SCHOOL_VOC
P023883,2024,SCHOOL_VOC
P023886,2024,HIGHER_ED
P023888,2024,HIGHER_ED
P023890,2024,HIGHER_ED
P023891,2024,HIGHER_ED
P023897,2024,HIGHER_ED
P023898,2024,HIGHER_ED
P023900,2024,SCHOOL_VOC
P023903,2024,HIGHER_ED
P023906,2024,SCHOOL_VOC
P023907,2024,SCHOOL_VOC
P023910,2024,SCHOOL_VOC
P023914,2024,HIGHER_ED
P023918,2024,HIGHER_ED
P023920,2024,SCHOOL_VOC
P023922,2024,HIGHER_ED
P023923,2024,HIGHER_ED
P023924,2024,HIGHER_ED
P023928,2024,HIGHER_ED
P023931,2024,LOW_NONE
P023934,2024,SCHOOL_VOC
P023935,2024,SCHOOL_VOC
P023938,2024,LOW_NONE
P023939,2024,SCHOOL_VOC
P023941,2024,HIGHER_ED
P023948,2024,SCHOOL_VOC
P023950,2024,HIGHER_ED
P023953,2024,SCHOOL_VOC
P023955,2024,SCHOOL_VOC
P023956,2024,SCHOOL_VOC
P023957,2024,LOW_NONE
P023959,2024,SCHOOL_VOC
P023960,2024,HIGHER_ED
P023962,2024,SCHOOL_VOC
P023967,2024,HIGHER_ED
P023971,2024,LOW_NONE
P023972,2024,LOW_NONE
P023976,2024,HIGHER_ED
P023977,2024,SCHOOL_VOC
P023980,2024,HIGHER_ED
P023982,2024,SCHOOL_VOC
P023985,2024,SCHOOL_VOC
P023993,2024,SCHOOL_VOC
P023996,2024,SCHOOL_VOC
P023997,2024,SCHOOL_VOC
P024002,2023,SCHOOL_VOC
P024007,2024,SCHOOL_VOC
P024008,2024,LOW_NONE
P024010,2024,LOW_NONE
P024014,2024,HIGHER_ED
P024015,2024,HIGHER_ED
P024018,2024,SCHOOL_VOC
P024021,2024,SCHOOL_VOC
P024025,2024,SCHOOL_VOC
P024029,2024,HIGHER_ED
P024030,2024,SCHOOL_VOC
P024032,2024,SCHOOL_VOC
P024039,2024,HIGHER_ED
P024040,2024,HIGHER_ED
P024042,2024,SCHOOL_VOC
P024044,2024,HIGHER_ED
P024050,2024,SCHOOL_VOC
P024056,2024,SCHOOL_VOC
P024057,2024,SCHOOL_VOC
P024060,2024,LOW_NONE
P024061,2024,HIGHER_ED
P024063,2024,SCHOOL_VOC
P024065,2024,SCHOOL_VOC
P024066,2024,SCHOOL_VOC
P024069,2024,HIGHER_ED
P024071,2024,SCHOOL_VOC
P024073,2024,SCHOOL_VOC
P024074,2024,SCHOOL_VOC
P024075,2024,HIGHER_ED
P024078,2024,SCHOOL_VOC
P024079,2024,HIGHER_ED
P024081,2024,HIGHER_ED
P024083,2024,SCHOOL_VOC
P024085,2024,SCHOOL_VOC
P024091,2024,SCHOOL_VOC
P024093,2024,HIGHER_ED
P024096,2024,SCHOOL_VOC
P024097,2024,SCHOOL_VOC
P024098,2024,SCHOOL_VOC
P024099,2024,HIGHER_ED
P024102,2024,HIGHER_ED
P024105,2024,SCHOOL_VOC
P024106,2024,SCHOOL_VOC
P024107,2024,HIGHER_ED
P024113,2024,SCHOOL_VOC
P024114,2024,HIGHER_ED
P024120,2024,SCHOOL_VOC
P024121,2024,SCHOOL_VOC
P024122,2024,SCHOOL_VOC
P024123,2024,HIGHER_ED
P024126,2024,SCHOOL_VOC
P024134,2024,SCHOOL_VOC
P024139,2024,SCHOOL_VOC
P024140,2024,SCHOOL_VOC
P024141,2024,SCHOOL_VOC
P024143,2024,SCHOOL_VOC
P024144,2024,HIGHER_ED
P024146,2024,SCHOOL_VOC
P024150,2024,LOW_NONE
P024151,2024,SCHOOL_VOC
P024153,2024,SCHOOL_VOC
P024155,2024,SCHOOL_VOC
P024159,2024,SCHOOL_VOC
P024160,2024,SCHOOL_VOC
P024162,2024,SCHOOL_VOC
P024164,2024,SCHOOL_VOC
P024166,2024,SCHOOL_VOC
P024167,2024,SCHOOL_VOC
P024170,2024,SCHOOL_VOC
P024178,2024,SCHOOL_VOC
P024187,2024,SCHOOL_VOC
P024191,2024,SCHOOL_VOC
P024192,2024,HIGHER_ED
P024197,2024,SCHOOL_VOC
P024198,2024,SCHOOL_VOC
P024204,2024,SCHOOL_VOC
P024207,2024,SCHOOL_VOC
P024213,2024,HIGHER_ED
P024221,2024,SCHOOL_VOC
P024232,2024,SCHOOL_VOC
P024234,2024,SCHOOL_VOC
P024239,2024,SCHOOL_VOC
P024241,2024,SCHOOL_VOC
P024243,2024,SCHOOL_VOC
P024245,2024,SCHOOL_VOC
P024251,2024,SCHOOL_VOC
P024252,2024,SCHOOL_VOC
P024255,2024,SCHOOL_VOC
P024260,2024,SCHOOL_VOC
P024262,2024,SCHOOL_VOC
P024264,2024,HIGHER_ED
P024265,2024,HIGHER_ED
P024271,2024,SCHOOL_VOC
P024277,2024,HIGHER_ED
P024282,2024,SCHOOL_VOC
P024283,2024,SCHOOL_VOC
P024284,2024,SCHOOL_VOC
P024289,2024,HIGHER_ED
P024296,2024,SCHOOL_VOC
P024299,2024,SCHOOL_VOC
P024304,2024,SCHOOL_VOC
P024305,2024,SCHOOL_VOC
P024306,2024,HIGHER_ED
P024312,2024,SCHOOL_VOC
P024315,2024,HIGHER_ED
P024323,2024,SCHOOL_VOC
P024326,2024,SCHOOL_VOC
P024328,2024,SCHOOL_VOC
P024329,2024,SCHOOL_VOC
P024330,2024,HIGHER_ED
P024335,2024,SCHOOL_VOC
P024346,2024,HIGHER_ED
P024353,2024,HIGHER_ED
P024355,2024,HIGHER_ED
P024357,2024,SCHOOL_VOC
P024360,2024,SCHOOL_VOC
P024365,2024,SCHOOL_VOC
P024366,2024,HIGHER_ED
P024367,2024,SCHOOL_VOC
P024378,2024,SCHOOL_VOC
P024379,2024,SCHOOL_VOC
P024380,2024,SCHOOL_VOC
P024384,2024,HIGHER_ED
P024385,2024,SCHOOL_VOC
P024386,2024,HIGHER_ED
P024387,2024,SCHOOL_VOC
P024390,2024,HIGHER_ED
P024391,2024,HIGHER_ED
P024395,2024,SCHOOL_VOC
P024396,2024,SCHOOL_VOC
P024397,2024,SCHOOL_VOC
P024401,2024,SCHOOL_VOC
P024404,2024,SCHOOL_VOC
P024409,2024,SCHOOL_VOC
P024412,2024,SCHOOL_VOC
P024413,2024,HIGHER_ED
P024415,2024,SCHOOL_VOC
P024416,2024,SCHOOL_VOC
P024417,2024,HIGHER_ED
P024419,2024,SCHOOL_VOC
P024421,2024,HIGHER_ED
P024423,2024,SCHOOL_VOC
P024426,2024,SCHOOL_VOC
P024427,2024,SCHOOL_VOC
P024432,2024,SCHOOL_VOC
P024435,2024,SCHOOL_VOC
P024436,2024,SCHOOL_VOC
P024437,2024,HIGHER_ED
P024440,2024,SCHOOL_VOC
P024446,2024,HIGHER_ED
P024448,2024,SCHOOL_VOC
P024449,2024,SCHOOL_VOC
P024451,2024,SCHOOL_VOC
P024452,2024,HIGHER_ED
P024460,2024,HIGHER_ED
P024461,2024,SCHOOL_VOC
P024462,2024,SCHOOL_VOC
P024464,2024,SCHOOL_VOC
P024465,2024,LOW_NONE
P024469,2024,SCHOOL_VOC
P024470,2024,HIGHER_ED
P024475,2024,HIGHER_ED
P024481,2024,SCHOOL_VOC
P024484,2024,HIGHER_ED
P024487,2024,HIGHER_ED
P024488,2024,SCHOOL_VOC
P024490,2024,SCHOOL_VOC
P024494,2024,SCHOOL_VOC
P024496,2024,LOW_NONE
P024497,2024,SCHOOL_VOC
P024503,2024,SCHOOL_VOC
P024505,2024,SCHOOL_VOC
P024508,2024,SCHOOL_VOC
P024511,2024,UNMAPPED_GROUP
P024515,2024,SCHOOL_VOC
P024520,2024,LOW_NONE
P024522,2024,HIGHER_ED
P024527,2024,SCHOOL_VOC
P024528,2024,LOW_NONE
P024530,2024,SCHOOL_VOC
P024531,2024,SCHOOL_VOC
P024532,2024,SCHOOL_VOC
P024545,2024,SCHOOL_VOC
P024548,2024,SCHOOL_VOC
P024557,2024,SCHOOL_VOC
P024560,2024,HIGHER_ED
P024567,2024,SCHOOL_VOC
P024568,2024,SCHOOL_VOC
P024569,2024,SCHOOL_VOC
P024570,2024,SCHOOL_VOC
P024572,2024,SCHOOL_VOC
P024573,2024,SCHOOL_VOC
P024574,2024,HIGHER_ED
P024577,2024,SCHOOL_VOC
P024579,2024,HIGHER_ED
P024580,2024,HIGHER_ED
P024583,2024,SCHOOL_VOC
P024584,2024,SCHOOL_VOC
P024588,2024,HIGHER_ED
P024592,2024,SCHOOL_VOC
P024597,2024,SCHOOL_VOC
P024598,2024,HIGHER_ED
P024599,2024,SCHOOL_VOC
P024600,2024,SCHOOL_VOC
P024601,2024,SCHOOL_VOC
P024606,2024,HIGHER_ED
P024613,2024,HIGHER_ED
P024614,2024,HIGHER_ED
P024617,2024,SCHOOL_VOC
P024620,2024,HIGHER_ED
P024624,2024,HIGHER_ED
P024625,2024,
P024626,2024,SCHOOL_VOC
P024631,2024,HIGHER_ED
P024634,2024,SCHOOL_VOC
P024636,2024,HIGHER_ED
P024637,2024,SCHOOL_VOC
P024639,2024,SCHOOL_VOC
P024642,2024,SCHOOL_VOC
P024643,2024,SCHOOL_VOC
P024645,2024,SCHOOL_VOC
P024649,2024,SCHOOL_VOC
P024652,2024,SCHOOL_VOC
P024653,2024,SCHOOL_VOC
P024656,2024,LOW_NONE
P024657,2024,HIGHER_ED
P024664,2024,SCHOOL_VOC
P024665,2024,SCHOOL_VOC
P024668,2024,SCHOOL_VOC
P024670,2024,HIGHER_ED
P024672,2024,SCHOOL_VOC
P024677,2024,SCHOOL_VOC
P024678,2024,HIGHER_ED
P024679,2024,SCHOOL_VOC
P024680,2024,SCHOOL_VOC
P024685,2024,SCHOOL_VOC
P024689,2024,HIGHER_ED
P024692,2024,SCHOOL_VOC
P024694,2024,SCHOOL_VOC
P024697,2024,SCHOOL_VOC
P024698,2024,SCHOOL_VOC
P024699,2024,SCHOOL_VOC
P024706,2024,SCHOOL_VOC
P024707,2024,SCHOOL_VOC
P024708,2024,SCHOOL_VOC
P024711,2024,SCHOOL_VOC
P024712,2024,HIGHER_ED
P024713,2024,HIGHER_ED
P024719,2024,HIGHER_ED
P024721,2024,SCHOOL_VOC
P024728,2024,LOW_NONE
P024732,2024,SCHOOL_VOC
P024733,2024,LOW_NONE
P024734,2024,HIGHER_ED
P024737,2024,SCHOOL_VOC
P024739,2024,HIGHER_ED
P024743,2024,SCHOOL_VOC
P024744,2024,SCHOOL_VOC
P024745,2024,SCHOOL_VOC
P024746,2024,SCHOOL_VOC
P024747,2024,SCHOOL_VOC
P024751,2024,SCHOOL_VOC
P024753,2024,SCHOOL_VOC
P024755,2024,HIGHER_ED
P024757,2024,HIGHER_ED
P024758,2024,HIGHER_ED
P024759,2024,SCHOOL_VOC
P024767,2024,LOW_NONE
P024770,2024,UNMAPPED_GROUP
P024772,2024,LOW_NONE
P024773,2024,SCHOOL_VOC
P024775,2024,SCHOOL_VOC
P024779,2024,HIGHER_ED
P024780,2024,SCHOOL_VOC
P024783,2024,SCHOOL_VOC
P024786,2024,LOW_NONE
P024787,2024,SCHOOL_VOC
P024788,2024,SCHOOL_VOC
P024797,2024,SCHOOL_VOC
P024799,2024,HIGHER_ED
P024804,2024,SCHOOL_VOC
P024805,2024,SCHOOL_VOC
P024809,2024,SCHOOL_VOC
P024810,2024,HIGHER_ED
P024813,2024,SCHOOL_VOC
P024814,2024,SCHOOL_VOC
P024815,2024,HIGHER_ED
P024816,2024,SCHOOL_VOC
P024820,2024,SCHOOL_VOC
P024832,2024,SCHOOL_VOC
P024834,2024,SCHOOL_VOC
P024836,2024,
P024840,2024,SCHOOL_VOC
P024844,2024,LOW_NONE
P024845,2024,SCHOOL_VOC
P024849,2024,SCHOOL_VOC
P024850,2024,SCHOOL_VOC
P024853,2024,HIGHER_ED
P024855,2024,SCHOOL_VOC
P024856,2024,SCHOOL_VOC
P024860,2024,SCHOOL_VOC
P024863,2024,HIGHER_ED
P024866,2024,HIGHER_ED
P024869,2024,LOW_NONE
P024871,2024,HIGHER_ED
P024872,2024,HIGHER_ED
P024873,2024,SCHOOL_VOC
P024876,2024,SCHOOL_VOC
P024877,2024,SCHOOL_VOC
P024880,2024,SCHOOL_VOC
P024882,2024,HIGHER_ED
P024889,2024,SCHOOL_VOC
P024892,2024,SCHOOL_VOC
P024899,2024,HIGHER_ED
P024908,2024,HIGHER_ED
P024909,2024,HIGHER_ED
P024910,2024,SCHOOL_VOC
P024915,2024,SCHOOL_VOC
P024917,2024,HIGHER_ED
P024919,2024,SCHOOL_VOC
P024923,2024,SCHOOL_VOC
P024924,2024,SCHOOL_VOC
P024926,2024,SCHOOL_VOC
P024930,2024,HIGHER_ED
P024933,2024,LOW_NONE
P024936,2024,SCHOOL_VOC
P024938,2024,SCHOOL_VOC
P024941,2024,SCHOOL_VOC
P024942,2024,SCHOOL_VOC
P024943,2024,SCHOOL_VOC
P024950,2024,SCHOOL_VOC
P024951,2024,SCHOOL_VOC
P024952,2024,HIGHER_ED
P024956,2024,HIGHER_ED
P024957,2024,SCHOOL_VOC
P024960,2024,SCHOOL_VOC
P024961,2024,HIGHER_ED
P024970,2024,HIGHER_ED
P024972,2024,HIGHER_ED
P024973,2024,SCHOOL_VOC
P024979,2024,SCHOOL_VOC
P024989,2024,HIGHER_ED
P024993,2024,SCHOOL_VOC
P024995,2024,HIGHER_ED
P024999,2024,SCHOOL_VOC
P025002,2024,SCHOOL_VOC
P025004,2024,SCHOOL_VOC
P025005,2024,SCHOOL_VOC
P025009,2024,HIGHER_ED
P025013,2024,HIGHER_ED
P025019,2024,HIGHER_ED
P025025,2024,HIGHER_ED
P025030,2024,SCHOOL_VOC
P025031,2024,SCHOOL_VOC
P025037,2024,SCHOOL_VOC
P025039,2024,SCHOOL_VOC
P025046,2024,HIGHER_ED
P025047,2024,HIGHER_ED
P025054,2024,HIGHER_ED
P025059,2024,LOW_NONE
P025065,2024,HIGHER_ED
P025066,2024,SCHOOL_VOC
P025068,2024,SCHOOL_VOC
P025074,2024,HIGHER_ED
P025082,2024,SCHOOL_VOC
P025084,2024,SCHOOL_VOC
P025088,2024,HIGHER_ED
P025093,2024,SCHOOL_VOC
P025095,2024,SCHOOL_VOC
P025097,2024,SCHOOL_VOC
P025103,2024,SCHOOL_VOC
P025104,2024,HIGHER_ED
P025105,2024,SCHOOL_VOC
P025106,2024,SCHOOL_VOC
P025110,2024,SCHOOL_VOC
P025117,2024,HIGHER_ED
P025119,2024,SCHOOL_VOC
P025123,2024,SCHOOL_VOC
P025124,2024,SCHOOL_VOC
P025126,2024,SCHOOL_VOC
P025128,2024,HIGHER_ED
P025131,2024,SCHOOL_VOC
P025142,2024,SCHOOL_VOC
P025144,2024,HIGHER_ED
P025147,2024,SCHOOL_VOC
P025149,2024,SCHOOL_VOC
P025150,2024,SCHOOL_VOC
P025153,2024,SCHOOL_VOC
P025157,2024,SCHOOL_VOC
P025159,2024,SCHOOL_VOC
P025160,2024,HIGHER_ED
P025162,2024,SCHOOL_VOC
P025165,2024,HIGHER_ED
P025167,2024,SCHOOL_VOC
P025168,2024,SCHOOL_VOC
P025173,2024,HIGHER_ED
P025183,2024,SCHOOL_VOC
P025184,2024,SCHOOL_VOC
P025189,2024,SCHOOL_VOC
P025193,2024,HIGHER_ED
P025195,2024,SCHOOL_VOC
P025199,2024,HIGHER_ED
P025200,2024,SCHOOL_VOC
P025204,2024,SCHOOL_VOC
P025207,2024,SCHOOL_VOC
P025208,2024,HIGHER_ED
P025209,2024,SCHOOL_VOC
P025211,2024,SCHOOL_VOC
P025214,2024,HIGHER_ED
P025215,2024,SCHOOL_VOC
P025216,2024,SCHOOL_VOC
P025218,2024,SCHOOL_VOC
P025219,2024,HIGHER_ED
P025227,2024,HIGHER_ED
P025228,2024,SCHOOL_VOC
P025230,2024,SCHOOL_VOC
P025232,2024,HIGHER_ED
P025235,2024,SCHOOL_VOC
P025236,2024,HIGHER_ED
P025246,2024,SCHOOL_VOC
P025249,2024,HIGHER_ED
P025252,2024,SCHOOL_VOC
P025253,2024,SCHOOL_VOC
P025254,2024,SCHOOL_VOC
P025257,2024,HIGHER_ED
P025267,2024,HIGHER_ED
P025272,2024,HIGHER_ED
P025273,2024,SCHOOL_VOC
P025274,2024,SCHOOL_VOC
P025276,2024,SCHOOL_VOC
P025277,2024,SCHOOL_VOC
P025279,2024,HIGHER_ED
P025287,2024,SCHOOL_VOC
P025288,2024,SCHOOL_VOC
P025289,2024,HIGHER_ED
