source,source_row_id,person_id,reference_year,source_code,level_min,level_max,qa_status,qa_reason
ba_like_2024,9664,P026534,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9665,P026537,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9666,P026540,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9667,P026541,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9668,P026546,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,9669,P026550,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9670,P026551,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9671,P026555,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9672,P026557,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9673,P026558,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9674,P026562,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9675,P026563,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9676,P026568,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9677,P026573,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9678,P026576,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,9679,P026577,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9680,P026579,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9681,P026581,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9682,P026582,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9683,P026584,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9684,P026586,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9685,P026587,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9686,P026588,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9687,P026589,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9688,P026590,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9689,P026594,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9690,P026596,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9691,P026600,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9694,P026607,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9695,P026609,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9696,P026610,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9697,P026611,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9698,P026613,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9699,P026614,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,9700,P026615,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9701,P026618,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,9702,P026620,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9703,P026629,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9704,P026631,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,9705,P026632,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9707,P026637,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9708,P026638,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9709,P026639,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9710,P026640,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9711,P026646,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9712,P026648,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9713,P026649,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9714,P026654,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9715,P026655,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9716,P026658,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9717,P026662,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9718,P026666,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9719,P026669,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9720,P026672,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9721,P026673,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9722,P026674,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9723,P026675,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9724,P026676,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9725,P026678,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9726,P026680,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9727,P026683,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9728,P026684,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9729,P026685,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9730,P026686,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9731,P026688,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9732,P026691,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,9733,P026692,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9734,P026694,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9735,P026698,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,9736,P026706,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9737,P026710,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9738,P026712,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9739,P026713,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9740,P026715,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9741,P026720,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9742,P026723,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9743,P026728,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9744,P026731,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9745,P026735,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9746,P026739,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9748,P026743,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9749,P026744,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9750,P026745,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9751,P026746,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9752,P026747,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9753,P026748,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9754,P026751,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9755,P026754,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9756,P026756,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9757,P026757,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9758,P026760,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,9759,P026762,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9760,P026763,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9761,P026767,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9762,P026768,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9763,P026769,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9764,P026772,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9765,P026780,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9766,P026781,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9767,P026784,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,9768,P026786,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9769,P026787,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9770,P026789,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9771,P026791,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9772,P026795,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9773,P026797,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9774,P026798,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9775,P026802,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9776,P026803,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9777,P026805,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9778,P026806,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9779,P026807,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9780,P026811,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9781,P026813,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9782,P026815,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9783,P026817,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9784,P026820,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9785,P026822,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9786,P026824,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9787,P026826,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9788,P026827,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9789,P026830,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9790,P026835,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9791,P026842,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9792,P026845,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9793,P026848,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9794,P026849,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9795,P026850,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9796,P026853,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,9797,P026857,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,9798,P026858,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9799,P026860,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9800,P026862,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9801,P026863,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9802,P026866,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9803,P026870,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9804,P026872,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9805,P026879,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9806,P026881,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9807,P026882,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9808,P026886,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9809,P026890,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9810,P026891,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9811,P026893,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9812,P026897,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9813,P026899,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9814,P026900,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9815,P026903,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9816,P026905,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9818,P026914,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9819,P026918,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9820,P026920,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9821,P026921,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9822,P026924,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9823,P026925,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9824,P026929,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9825,P026930,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9826,P026931,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9827,P026933,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,9828,P026935,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9829,P026943,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9830,P026944,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9831,P026945,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9832,P026947,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9833,P026948,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9834,P026950,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9835,P026953,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9836,P026959,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9837,P026964,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9838,P026965,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9839,P026968,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9840,P026977,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9841,P026978,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9842,P026981,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9843,P026982,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9844,P026986,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9845,P026987,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9846,P026990,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9847,P026991,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9848,P026995,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9849,P026997,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9850,P026998,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9851,P027005,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9852,P027011,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,9853,P027012,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9854,P027014,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9855,P027017,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9856,P027018,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9857,P027023,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9858,P027033,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9860,P027039,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9861,P027044,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9862,P027045,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9863,P027049,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9864,P027053,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9865,P027057,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9866,P027058,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9867,P027060,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9868,P027061,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9870,P027065,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9871,P027066,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9872,P027067,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9873,P027070,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9874,P027071,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9875,P027073,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9876,P027078,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9877,P027082,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9878,P027084,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9879,P027085,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9880,P027086,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,9881,P027097,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9882,P027098,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9883,P027100,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9884,P027102,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9885,P027103,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9886,P027104,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9887,P027106,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9888,P027108,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,9889,P027109,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9890,P027110,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9891,P027114,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9892,P027115,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9893,P027116,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9894,P027122,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9895,P027126,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9896,P027128,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9897,P027130,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9898,P027131,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9899,P027133,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9900,P027134,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9901,P027135,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9902,P027140,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9903,P027142,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9904,P027144,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9905,P027148,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,9906,P027151,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9907,P027156,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9908,P027167,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9909,P027168,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9910,P027171,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9911,P027181,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,9912,P027183,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9913,P027184,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9914,P027188,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9915,P027189,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9916,P027194,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9917,P027195,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,9918,P027200,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9919,P027201,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9920,P027202,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9921,P027204,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9922,P027210,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9923,P027211,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9924,P027213,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,9925,P027215,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9926,P027220,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9927,P027221,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9928,P027227,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9929,P027228,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9930,P027230,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9931,P027231,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9932,P027246,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9933,P027249,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9934,P027251,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9935,P027252,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9936,P027253,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9937,P027256,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9938,P027259,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9939,P027263,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9940,P027264,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9941,P027265,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9942,P027269,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9943,P027270,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9944,P027273,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9945,P027274,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9946,P027276,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9948,P027282,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9949,P027286,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9950,P027287,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9951,P027288,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9952,P027295,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9953,P027298,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9954,P027300,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9955,P027301,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9956,P027302,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9957,P027306,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9958,P027307,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9959,P027308,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9960,P027309,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9961,P027310,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9962,P027312,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9963,P027318,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9964,P027322,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9965,P027325,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9966,P027327,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9967,P027329,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9968,P027330,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,9969,P027331,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9970,P027333,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9971,P027334,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9972,P027336,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9973,P027337,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9974,P027338,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9975,P027339,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9976,P027343,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9977,P027344,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9978,P027347,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9980,P027350,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9981,P027354,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9982,P027357,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9983,P027361,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9984,P027362,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9985,P027363,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9986,P027364,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9987,P027365,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9988,P027366,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9989,P027368,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,9990,P027369,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9991,P027383,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9992,P027385,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9993,P027393,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,9994,P027399,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9995,P027402,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9996,P027406,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9997,P027408,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,9998,P027409,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,9999,P027415,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,10000,P027416,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,10001,P027417,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,10002,P027421,2024,SCHOOL_VOC,2,3,usable,valid_evidence
