person_id,tax_year,tax_filing_flag,taxable_income,contact_address_id
P025212,2025,1,38742.46,A007411
P025215,2025,1,91039.2,A007411
P025216,2025,1,0.0,A010597
P025217,2025,1,21790.91,A007386
P025219,2025,1,14119.53,A017611
P025224,2025,1,22373.5,A016598
P025225,2025,1,45137.56,A001447
P025230,2025,1,25822.92,A000544
P025233,2025,1,88526.68,A011355
P025234,2025,1,50437.04,A014830
P025235,2025,1,9996.82,A000578
P025238,2025,1,45774.07,A017638
P025241,2025,1,33638.82,A016268
P025244,2025,1,23294.36,A004436
P025252,2025,1,17317.17,A004113
P025257,2025,1,39376.93,A003245
P025261,2025,1,43360.87,A016588
P025263,2025,1,22211.79,A016588
P025265,2025,1,17618.39,A015055
P025266,2025,1,48346.58,A015055
P025268,2025,1,48105.03,A012088
P025273,2025,1,41584.23,A010622
P025276,2025,1,23066.94,A007911
P025277,2025,1,18371.46,A007911
P025278,2025,1,31762.13,
P025285,2025,1,27662.44,A007554
P025287,2025,1,32227.58,A004472
P025289,2025,1,51248.59,A009830
P025291,2025,1,26463.03,A009830
P025293,2025,1,0.0,A015344
P025295,2025,1,50683.96,A009979
P025296,2025,0,0.0,A014404
P025298,2025,1,27077.0,A008729
P025301,2025,1,7951.74,A016952
P025303,2025,1,9362.53,A014272
P025304,2025,1,38864.59,A003512
P025307,2025,1,31992.51,A011402
P025309,2025,1,23247.99,A011776
P025310,2025,1,14995.73,A001838
P025312,2025,1,21387.41,A004279
P025316,2025,1,35320.42,A013622
P025321,2025,1,27891.38,A000246
P025325,2025,1,17719.01,A001774
P025327,2025,1,80209.25,A001774
P025330,2025,1,22854.06,A009985
P025331,2025,1,63086.52,A009985
P025332,2025,1,9610.9,A009985
P025334,2025,1,23599.66,A003229
P025337,2025,1,8869.96,A012508
P025338,2025,1,11000.98,A012508
P025340,2025,1,40932.43,A000022
P025343,2025,1,17672.03,A002871
P025345,2025,1,28130.68,A000213
P025347,2025,1,15140.76,A000213
P025348,2025,1,35493.08,A000213
P025350,2025,1,62094.23,A006852
P025352,2025,1,22787.96,A010434
P025354,2025,1,28800.41,A014274
P025355,2025,1,64139.4,A014274
P025356,2025,1,11073.21,A014274
P025358,2025,1,18577.29,A008122
P025360,2025,1,13989.88,A008122
P025361,2025,1,41572.4,A013397
P025362,2025,1,9353.14,A013397
P025364,2025,1,42766.59,A009746
P025368,2025,1,69626.76,A001762
P025369,2025,1,23219.62,A012548
P025371,2025,1,14431.33,A012548
P025372,2025,1,30330.23,A012548
P025376,2025,1,8362.16,A001544
P025377,2025,1,24998.65,A001544
P025380,2025,1,16597.42,A001544
P025381,2025,1,20443.72,A016967
P025390,2025,1,62170.24,A007934
P025391,2025,1,13526.1,A007934
P025393,2025,1,21751.9,A009743
P025395,2025,1,43070.5,A011967
P025399,2025,1,23002.08,A011967
P025400,2025,1,29032.86,A006771
P025401,2025,1,43889.29,A000029
P025409,2025,1,17919.1,A008515
P025417,2025,1,17686.42,A008680
P025419,2025,1,8361.24,A001121
P025420,2025,1,57815.89,A017934
P025421,2025,1,28099.59,A017934
P025422,2025,1,19241.57,A017934
P025424,2025,1,22645.26,A011912
P025426,2025,1,25923.3,A007197
P025427,2025,1,57240.71,A015320
P025429,2025,1,17337.45,A006813
P025430,2025,1,22749.15,A006813
P025431,2025,1,48334.03,A006813
P025433,2025,1,23114.93,A013390
P025439,2025,1,31780.88,A007336
P025442,2025,1,,A010647
P025443,2025,1,12917.57,A010647
P025445,2025,1,21245.66,A013358
P025448,2025,1,12322.56,A007491
P025449,2025,1,6618.1,A007491
P025451,2025,1,30710.48,A013495
P025452,2025,1,34227.87,A011509
P025453,2025,1,16707.46,A011509
P025455,2025,1,20587.82,A001156
P025456,2025,1,50603.19,
P025457,2025,1,34799.78,A001156
P025458,2025,1,67036.22,A015771
P025461,2025,1,32214.46,
P025463,2025,1,55455.58,A012616
P025464,2025,1,6471.41,A012616
P025467,2025,1,85697.48,A006179
P025468,2025,1,30069.96,A006179
P025470,2025,1,7841.18,A002460
P025471,2025,1,11441.75,A002460
P025475,2025,1,39258.88,A006678
P025476,2025,1,20937.02,A014371
P025477,2025,1,18034.1,A007337
P025478,2025,1,24645.42,A006905
P025482,2025,1,26289.33,A014539
P025483,2025,1,11133.94,A000015
P025485,2025,1,49392.44,A007671
P025488,2025,1,89660.42,A000118
P025489,2025,1,58875.73,A008359
P025490,2025,1,35785.28,A016442
P025493,2025,1,18580.26,A009915
P025494,2025,1,16912.74,A003974
P025496,2025,1,12169.32,A003974
P025499,2025,1,71783.06,A007385
P025500,2025,1,47348.3,A013970
P025502,2025,1,27243.38,A013970
P025503,2025,1,34554.8,A013970
P025505,2025,1,31386.66,A014536
P025507,2025,1,28065.76,A012569
P025508,2025,1,16389.85,A010023
P025510,2025,1,37268.88,A017810
P025511,2025,1,45606.29,A003794
P025512,2025,1,8595.25,A003794
P025514,2025,1,11100.79,A003794
P025515,2025,1,14740.1,A005330
P025517,2025,1,18961.08,A007244
P025518,2025,1,15949.01,A009060
P025522,2025,1,37588.55,A012457
P025523,2025,1,35116.49,A007477
P025526,2025,1,32654.13,A001086
P025531,2025,1,18609.11,A012078
P025535,2025,1,41080.41,A000356
P025540,2025,1,46259.05,A014405
P025542,2025,1,9758.08,A013829
P025547,2025,1,13173.95,A009098
P025548,2025,1,14979.81,A009098
P025549,2025,1,19132.03,A009098
P025553,2025,1,68611.11,A004486
P025554,2025,1,79732.0,A004486
P025555,2025,1,53617.75,A004486
P025557,2025,1,17441.06,A009469
P025559,2025,1,68492.57,A001784
P025560,2025,1,8422.82,A008100
P025561,2025,1,30134.06,A008100
P025565,2025,1,9008.4,A016884
P025566,2025,1,28392.3,A016884
P025567,2025,1,11425.38,A016884
P025569,2025,1,13845.34,A013985
P025570,2025,1,6510.01,A013985
P025571,2025,1,38861.37,A013985
P025575,2025,1,17378.21,A014720
P025580,2025,1,44442.38,A010940
P025584,2025,1,17239.28,A017797
P025587,2025,1,16538.01,A006607
P025588,2025,1,18959.39,
P025590,2025,1,67763.77,A014076
P025595,2025,1,19451.59,A013145
P025596,2025,1,6673.76,A010212
P025599,2025,1,29716.43,A011918
P025600,2025,1,37470.24,A002644
P025601,2025,1,24786.32,A005124
P025603,2025,1,14659.62,A010982
P025608,2025,1,14402.69,A000265
P025609,2025,1,51735.22,A000265
P025611,2025,1,17016.39,A007708
P025614,2025,1,54741.59,A001590
P025615,2025,1,57224.22,A001590
P025616,2025,1,25577.47,A001590
P025620,2025,1,27284.95,A002797
P025621,2025,1,46555.64,A002998
P025622,2025,1,26413.97,A005944
P025623,2025,1,48849.04,
P025625,2025,1,195608.22,A015616
P025626,2025,1,20754.67,A007079
P025627,2025,1,32450.62,A017608
P025631,2025,1,13036.87,A008990
P025632,2025,1,20810.84,A008990
P025636,2025,1,53031.28,A013741
P025638,2025,1,0.0,A013741
P025640,2025,1,33820.47,A013741
P025641,2025,1,93661.76,A006957
P025643,2025,1,20514.69,A015537
P025644,2025,1,30266.9,A014065
P025645,2025,1,56499.34,
P025648,2025,1,74678.96,A003485
P025649,2025,1,14983.31,A016247
P025655,2025,1,0.0,A007764
P025656,2025,1,20302.74,A007764
P025660,2025,1,18452.46,A017139
P025661,2025,1,30002.58,A017139
P025662,2025,1,39160.18,A017139
P025664,2025,1,32021.16,
P025669,2025,1,33139.97,A000897
P025670,2025,1,35272.13,A000897
P025671,2025,1,26969.31,A000897
P025674,2025,1,31464.74,A013248
P025675,2025,1,51282.54,A013248
P025678,2025,1,20150.24,A003763
P025679,2025,1,28364.27,A003763
P025682,2025,1,22392.93,A003763
P025683,2025,1,11787.85,A016767
P025684,2025,1,17187.81,A002048
P025686,2025,1,16743.58,A007496
P025690,2025,1,28434.39,A007496
P025695,2025,1,15718.61,A003512
P025697,2025,1,0.0,A011134
P025701,2025,1,0.0,A014486
P025702,2025,1,32654.76,A014486
P025707,2025,1,45639.02,A003158
P025708,2025,1,25876.23,A006438
P025709,2025,1,27325.71,A013832
P025710,2025,1,13738.45,A013298
P025711,2025,1,23671.49,A005204
P025713,2025,1,14712.97,A002282
P025714,2025,1,37320.81,A002143
P025716,2025,1,10626.4,A002143
P025720,2025,1,30032.75,A012457
P025723,2025,1,39435.73,A012457
P025724,2025,1,12492.04,A007110
P025725,2025,1,30724.14,A000403
P025726,2025,1,32852.21,A000403
P025731,2025,1,10413.49,A005795
P025732,2025,1,44706.51,A005795
P025733,2025,1,15875.09,A005795
P025735,2025,1,57320.27,A015802
P025736,2025,1,15737.14,A015802
P025739,2025,1,36907.67,A013275
P025740,2025,1,40882.09,A013275
P025741,2025,1,42847.37,A013626
P025742,2025,1,21334.18,A013626
P025743,2025,1,13467.71,A013626
P025744,2025,1,18200.39,A013626
P025761,2025,1,29044.97,A013827
P025762,2025,1,10453.51,A005669
P025765,2025,1,13104.86,A007478
P025767,2025,1,24842.05,
P025768,2025,1,39634.09,A017691
P025769,2025,1,11506.53,A016371
P025773,2025,1,24022.83,A015300
P025775,2025,1,24906.25,A015001
P025776,2025,1,19215.47,A015001
P025777,2025,1,56169.34,A015001
P025781,2025,1,17885.63,A009143
P025789,2025,1,51645.62,A010623
P025791,2025,1,11052.54,A012643
P025794,2025,1,25926.0,A010998
P025795,2025,0,0.0,A010998
P025796,2025,1,15938.04,A010998
P025798,2025,1,11336.1,A012830
P025799,2025,1,14601.45,A006145
P025800,2025,1,17438.68,A011646
P025803,2025,1,62188.09,A010913
P025804,2025,1,22550.57,A010913
P025808,2025,1,30072.74,A017501
P025809,2025,1,44306.62,A017501
P025811,2025,1,76157.39,
P025815,2025,1,12301.82,A012466
P025816,2025,1,43549.4,A012466
P025818,2025,1,25759.5,A015598
P025829,2025,1,29341.86,A015766
P025830,2025,1,63622.35,A015766
P025831,2025,1,50143.04,A010034
P025832,2025,1,7299.06,A010034
P025833,2025,1,8985.13,A006086
P025839,2025,1,21774.76,A008714
P025840,2025,1,27908.29,A015748
P025843,2025,1,48837.49,A014982
P025846,2025,1,31274.73,A014272
P025847,2025,1,43326.69,A014272
P025848,2025,1,29786.97,A012589
P025850,2025,1,20104.98,A012589
P025854,2025,1,43361.56,A002447
P025856,2025,1,9648.8,A003872
P025857,2025,1,17768.23,A003872
P025862,2025,1,12605.01,A003973
P025863,2025,1,51916.49,A003973
P025864,2025,1,38048.22,A016267
P025866,2025,1,20926.81,A015841
P025868,2025,1,24454.9,A015841
P025869,2025,1,68929.55,A008000
P025870,2025,1,19347.58,A008000
P025872,2025,1,8139.66,A008000
P025874,2025,1,9355.78,A015262
P025875,2025,1,57188.45,A015262
P025876,2025,1,26047.32,A000875
P025877,2025,1,12226.3,A000875
P025881,2025,1,70947.58,A012205
P025889,2025,1,28866.9,A015206
P025890,2025,1,37270.15,A012284
P025893,2025,1,16904.45,A012621
P025897,2025,1,31788.74,A014488
P025900,2025,1,17455.68,A006070
P025901,2025,1,22588.98,A006070
P025903,2025,1,52041.73,A002398
P025904,2025,1,21691.39,A000194
P025905,2025,1,33419.33,A000194
P025907,2025,1,39291.86,A008333
P025909,2025,1,19598.6,A012326
P025910,2025,1,21443.47,A002418
P025915,2025,1,96038.23,A004477
P025916,2025,1,29288.1,A004477
P025923,2025,1,17558.71,A000133
P025924,2025,1,46335.54,A002848
P025928,2025,1,26515.88,A005883
P025929,2025,1,21446.51,A017520
P025932,2025,1,33244.11,A000886
P025933,2025,1,25158.5,A000886
P025934,2025,1,36475.07,A000886
P025938,2025,1,12455.69,A014374
P025940,2025,1,17492.05,A014374
P025942,2025,1,63200.37,A014374
P025948,2025,1,,A016066
P025950,2025,1,10677.9,A008735
P025953,2025,1,64838.9,A001238
P025954,2025,1,20385.93,A006676
P025955,2025,1,17940.14,A001238
P025956,2025,1,23000.6,A006345
P025960,2025,1,14373.95,A014268
P025966,2025,1,13797.1,A012646
P025969,2025,0,0.0,A012646
P025970,2025,1,25436.69,A012254
P025971,2025,1,8969.83,A012646
P025973,2025,1,53321.53,A009921
P025975,2025,1,30196.66,A010825
P025977,2025,1,28932.51,A015805
P025978,2025,1,39730.08,A017575
P025979,2025,0,0.0,A017575
P025980,2025,1,8510.74,A017575
P025985,2025,1,42358.73,A013105
P025986,2025,1,33989.9,A013105
P025987,2025,1,43905.22,A013105
P025994,2025,1,60797.59,A011866
P025998,2025,1,12237.11,A003545
P026000,2025,1,59991.35,A008297
P026002,2025,1,37919.24,A007919
P026004,2025,1,14273.27,A006931
P026005,2025,1,31231.01,A000280
P026006,2025,1,30017.48,A002167
P026008,2025,1,102063.69,A014121
P026012,2025,1,30076.82,A013432
P026016,2025,1,0.0,A007539
P026017,2025,1,45593.24,A007539
P026020,2025,1,57968.11,A002267
P026021,2025,1,19236.53,A015563
P026023,2025,1,43228.41,A006512
P026024,2025,1,11976.15,A006512
P026025,2025,1,41796.58,A000450
P026029,2025,1,58007.92,A007600
P026032,2025,1,17326.21,A016666
P026033,2025,1,50716.38,A016666
P026034,2025,1,8710.87,A010900
P026040,2025,1,45636.45,A006732
P026041,2025,1,60408.46,
P026043,2025,1,83368.69,A009516
P026045,2025,1,28000.13,A009516
P026048,2025,1,66909.26,A015605
P026049,2025,1,11336.95,A015605
P026054,2025,1,215597.29,A005194
P026057,2025,1,25424.86,A005194
P026059,2025,1,16531.23,A011987
P026061,2025,1,61967.3,A015183
P026066,2025,1,56838.52,A016234
P026068,2025,1,35160.17,A008416
P026070,2025,1,54605.34,A014189
P026071,2025,1,26564.68,A014189
P026073,2025,1,82289.62,A009029
P026074,2025,1,31859.97,A009029
P026075,2025,1,37802.79,A009029
P026076,2025,1,37483.39,A007099
P026077,2025,1,54176.87,A014738
P026079,2025,1,15935.34,A014738
P026081,2025,1,59189.93,A011410
P026084,2025,1,43317.43,A015399
P026085,2025,1,7352.89,A015399
P026086,2025,1,14017.21,A017913
P026088,2025,1,46911.43,A000383
P026090,2025,1,19802.01,A013465
P026094,2025,1,48440.28,A006354
P026096,2025,1,14826.74,A007793
P026097,2025,1,12178.84,A011267
P026099,2025,1,50901.36,A004544
P026100,2025,1,38730.92,A004544
P026101,2025,1,63977.37,A004544
P026102,2025,1,34387.39,A004544
P026105,2025,1,19063.17,A009503
P026106,2025,1,25422.46,A011666
P026107,2025,1,21874.78,A011666
P026108,2025,1,38645.0,A000838
P026111,2025,1,13138.93,A002811
P026114,2025,1,14038.83,A017699
P026115,2025,1,76008.34,A017699
P026116,2025,1,14946.93,A015592
P026118,2025,1,15280.37,A015592
P026119,2025,1,26161.05,A015592
P026120,2025,1,27223.83,A002009
P026125,2025,1,31019.27,A013690
P026128,2025,1,36977.79,A007409
P026129,2025,1,21702.55,A007409
P026130,2025,1,31335.28,A005348
P026133,2025,1,26695.6,A005348
P026134,2025,1,19635.92,A005348
P026138,2025,1,139157.33,
P026144,2025,1,35612.26,A004336
P026146,2025,1,26717.27,A004336
P026150,2025,1,61753.24,A000960
P026151,2025,1,29893.21,A000960
P026152,2025,1,19681.54,A007708
P026155,2025,1,15017.61,A002871
P026157,2025,1,44318.18,A002871
P026161,2025,1,47799.7,A005421
P026167,2025,1,35627.97,A017189
P026168,2025,1,30221.93,A000815
P026169,2025,1,110333.41,A007496
P026171,2025,1,34931.54,A007496
P026172,2025,1,10871.56,A012675
P026175,2025,1,28309.89,A003460
P026177,2025,1,26811.21,A013269
P026178,2025,1,5242.56,A010288
P026179,2025,1,24484.91,A010288
P026181,2025,1,9960.44,A015161
P026183,2025,1,30319.58,
P026184,2025,1,9658.91,A005123
P026185,2025,1,31219.8,A005123
P026187,2025,1,22643.26,A002340
P026189,2025,1,34303.68,A011440
P026190,2025,1,48666.8,A002756
P026191,2025,1,10302.77,A002756
P026192,2025,1,9301.22,A011112
P026193,2025,1,34534.5,A002048
P026196,2025,1,18775.01,A002723
P026197,2025,1,39347.15,A002723
P026201,2025,1,23333.36,A009623
P026202,2025,1,18791.77,
P026203,2025,1,40551.44,A001526
P026204,2025,1,21845.72,A002931
P026206,2025,1,36475.44,A013959
P026207,2025,1,39061.91,A016217
P026211,2025,1,22014.83,A012704
P026217,2025,1,142359.25,A009784
P026219,2025,1,22616.42,A009784
P026223,2025,1,4484.38,A006147
P026224,2025,1,73899.07,A016131
P026228,2025,1,46603.2,A003263
P026231,2025,1,18952.72,A003263
P026234,2025,1,14348.22,A010320
P026236,2025,1,48416.21,A012910
P026241,2025,1,28552.26,
P026242,2025,1,11698.04,A009324
P026246,2025,1,29307.52,A011573
P026247,2025,1,24445.21,A011573
P026249,2025,1,14666.43,A015272
P026254,2025,1,22750.43,A011386
P026258,2025,1,29265.42,A004324
P026259,2025,1,40803.86,A003914
P026261,2025,1,42770.85,A000074
P026262,2025,1,15208.26,A000074
P026266,2025,1,24657.77,A015731
P026269,2025,1,20208.54,A002980
P026270,2025,1,16806.45,A014239
P026273,2025,1,25152.76,A004264
P026274,2025,1,22808.73,A004264
P026275,2025,1,33733.4,A006803
P026276,2025,1,90212.44,A008595
P026278,2025,1,20710.77,A008595
P026279,2025,1,20816.55,A007565
P026281,2025,1,23414.33,A003099
P026284,2025,1,79500.66,
P026295,2025,1,12046.92,A011961
P026296,2025,1,84874.17,A011961
P026299,2025,1,28494.07,A016338
P026302,2025,1,25539.93,A000227
P026303,2025,1,29313.42,A010177
P026307,2025,1,67194.3,A004527
P026308,2025,1,33117.39,A004527
P026309,2025,1,48666.16,A002842
P026310,2025,1,78577.12,A002842
P026315,2025,1,75438.83,A010078
P026316,2025,1,35710.76,A011409
P026320,2025,1,37243.69,A010393
P026321,2025,1,37740.35,A011566
P026325,2025,1,32346.74,A001139
P026326,2025,1,30036.31,A001139
P026327,2025,1,21740.38,A001139
P026329,2025,1,15066.18,A014993
P026331,2025,1,5709.3,A000231
P026333,2025,1,60960.18,A000578
P026335,2025,1,33654.29,A004336
P026336,2025,1,0.0,A004336
P026338,2025,1,41421.0,A001187
P026340,2025,1,43572.55,A010587
P026344,2025,1,31634.51,A003673
P026345,2025,1,32711.33,A003673
P026347,2025,1,15583.2,A009152
P026348,2025,1,22340.86,A000897
P026351,2025,1,61388.2,A012556
P026352,2025,1,41686.02,A012556
P026354,2025,1,-15409.11,A012556
P026355,2025,1,40107.03,A007086
P026359,2025,1,64363.89,A010820
P026362,2025,1,17348.72,A009400
P026367,2025,1,,A010939
P026370,2025,1,18725.55,A001965
P026371,2025,1,30551.6,A007194
P026373,2025,1,26892.71,A007194
P026378,2025,1,14376.46,A015752
P026379,2025,1,24084.48,A017462
P026383,2025,1,41742.57,A005105
P026384,2025,1,25506.93,A005105
P026388,2025,1,39534.82,A011165
P026389,2025,1,35760.69,A011165
P026390,2025,1,8506.68,A010064
P026393,2025,0,0.0,A000054
P026396,2025,1,39497.91,A012862
P026400,2025,1,27785.89,A016816
P026401,2025,1,15510.67,A001177
P026403,2025,1,33094.29,
P026404,2025,1,50398.56,A003762
P026405,2025,1,0.0,A003762
P026407,2025,0,0.0,A003763
P026409,2025,1,86017.42,A003763
P026410,2025,1,23098.6,A003763
P026411,2025,1,51213.43,A006873
P026412,2025,1,16977.07,A006873
P026416,2025,1,18883.82,A000063
P026418,2025,1,19765.53,A000063
P026419,2025,1,61921.52,A000063
P026420,2025,1,55701.05,
P026421,2025,1,24999.35,
P026424,2025,1,19571.34,A005673
P026431,2025,1,13484.83,A002508
P026434,2025,1,9419.48,A004310
P026437,2025,0,0.0,A012068
P026438,2025,1,36058.97,A006022
P026439,2025,1,87047.75,A006022
P026440,2025,1,12396.59,A006022
P026441,2025,0,0.0,A016478
P026444,2025,1,19430.47,A002028
P026446,2025,1,33555.28,A011037
P026451,2025,1,43066.15,A004784
P026452,2025,1,3756.95,A004784
P026455,2025,1,10254.27,A009388
P026456,2025,1,25285.91,A009388
P026457,2025,1,15183.14,A009388
P026459,2025,1,54865.11,A009388
P026461,2025,1,9446.53,A012119
P026465,2025,1,31310.89,A009148
P026466,2025,1,17665.47,A001031
P026469,2025,1,36129.29,A014872
P026470,2025,1,66095.78,A014872
P026471,2025,0,0.0,A002054
P026472,2025,1,44167.19,A002054
P026473,2025,1,0.0,A002054
P026474,2025,1,20381.43,A002054
P026475,2025,1,69003.01,A010622
P026479,2025,1,62226.58,A002137
P026482,2025,1,35773.19,A009203
P026483,2025,1,68084.71,A017327
P026486,2025,1,25270.02,A000412
P026488,2025,1,9182.66,A000745
P026490,2025,1,42282.32,A000745
P026494,2025,1,47695.85,A011066
P026497,2025,1,22594.31,
P026500,2025,1,8731.95,A013540
P026501,2025,1,6167.86,A017796
P026505,2025,1,30507.33,A006171
P026515,2025,1,41847.24,A003041
P026519,2025,1,60386.9,A017607
P026521,2025,1,11809.44,A006113
P026523,2025,1,56635.75,A013906
P026524,2025,1,9905.86,A015301
P026525,2025,1,10002.23,A012078
P026526,2025,1,18549.92,A017339
P026527,2025,1,91868.0,A017339
P026530,2025,1,,A016823
P026531,2025,1,9970.05,A016823
P026532,2025,1,19848.95,A008434
P026534,2025,1,15430.82,A007498
P026536,2025,1,54571.01,A001103
P026540,2025,1,15680.04,A001473
P026542,2025,1,37047.93,A002875
P026545,2025,1,18123.44,A002875
P026547,2025,1,44101.82,
P026548,2025,1,67283.34,A006867
P026550,2025,1,39764.14,A004640
P026557,2025,1,14419.65,A013008
P026558,2025,1,44738.3,A013008
P026561,2025,1,11857.5,A002193
P026562,2025,1,13092.94,
P026563,2025,1,12352.16,A000651
P026567,2025,1,13665.31,A006099
P026568,2025,1,11431.43,A006099
P026573,2025,0,0.0,A002534
P026574,2025,1,18431.65,A000791
P026576,2025,1,43624.09,A005710
P026578,2025,1,11574.13,A017869
P026579,2025,1,,A017869
P026582,2025,1,42361.37,A017140
P026587,2025,1,49076.35,A017140
P026591,2025,1,6721.6,A004176
P026593,2025,1,35914.19,A004176
P026594,2025,1,48371.74,A004176
P026597,2025,1,4160.41,A006708
P026598,2025,1,35048.31,A006708
P026599,2025,1,6685.94,A016135
P026603,2025,1,17449.0,A013818
P026604,2025,0,0.0,A011758
P026609,2025,1,34414.18,A013322
P026612,2025,1,20149.0,A013322
P026613,2025,1,39337.29,A016750
P026614,2025,1,39082.77,A011532
P026615,2025,1,55138.41,A009424
P026619,2025,1,91384.28,A009689
P026620,2025,1,8030.6,A009689
P026622,2025,1,15709.43,A001153
P026624,2025,1,26252.7,A017014
P026625,2025,0,0.0,
P026629,2025,1,8790.46,A005622
P026630,2025,1,37749.57,A005622
P026631,2025,1,39425.46,A005622
P026632,2025,1,10535.76,A017802
P026634,2025,1,10805.55,A017802
P026636,2025,1,8179.96,A017802
P026638,2025,1,20811.85,A014569
P026641,2025,1,20634.83,A014569
P026644,2025,1,55605.14,A010304
P026650,2025,1,28053.84,A003632
P026654,2025,1,38368.03,A007892
P026655,2025,1,36613.2,A013355
P026659,2025,1,21737.66,A006572
P026660,2025,1,11560.36,A014458
P026662,2025,1,116782.87,A014458
P026663,2025,1,0.0,A014458
P026665,2025,1,58317.87,A013145
P026675,2025,1,28201.17,A001649
P026676,2025,1,23614.88,A001649
P026678,2025,1,42139.01,A006347
P026680,2025,1,33723.47,A017151
P026681,2025,1,18998.65,A017151
P026683,2025,1,19577.92,A017151
P026684,2025,1,60292.02,A017151
P026685,2025,1,51667.57,A017817
P026691,2025,1,38790.96,A016592
P026693,2025,1,14040.59,A000717
P026695,2025,1,58145.18,A004226
P026697,2025,1,29345.08,A003243
P026699,2025,1,7828.12,A011669
P026700,2025,1,23264.19,A011669
P026701,2025,1,5326.54,A011669
P026702,2025,1,12553.94,A014698
P026705,2025,1,46585.76,A003646
P026706,2025,1,18971.02,A003646
P026707,2025,1,5791.12,A003646
P026713,2025,1,20063.13,A003569
P026714,2025,1,102078.72,A002455
P026716,2025,1,31759.97,A001709
P026719,2025,1,9732.89,A012692
P026720,2025,1,12194.07,A012692
P026721,2025,1,34570.17,
P026723,2025,1,85386.54,A015069
P026724,2025,1,19356.8,A015069
P026731,2025,1,43498.49,A016646
P026734,2025,1,35546.47,A016646
P026735,2025,1,40847.65,A016969
P026736,2025,1,43564.9,A016969
P026739,2025,1,46619.29,A017379
P026741,2025,1,26565.6,A013336
P026743,2025,1,38367.23,A005368
P026744,2025,1,33777.03,A005368
P026745,2025,1,24792.7,A005368
P026746,2025,1,83866.4,A001070
P026748,2025,1,7589.17,A016492
P026751,2025,1,21749.48,A014197
P026752,2025,1,36612.19,A014197
P026754,2025,1,26443.76,A015173
P026755,2025,1,65015.48,A004757
P026756,2025,1,16934.65,A004757
P026759,2025,1,26784.74,
P026761,2025,1,48481.68,A004737
P026767,2025,1,44580.5,A016799
P026768,2025,1,25740.59,A016799
P026769,2025,1,14447.65,A006803
P026770,2025,1,84784.23,A006803
P026771,2025,1,21852.11,A004477
P026772,2025,1,16158.12,A004477
P026775,2025,1,53815.55,A003628
P026780,2025,1,19062.55,A000459
P026782,2025,1,7525.84,A000459
P026783,2025,1,16168.85,A016127
P026784,2025,1,31910.59,A016127
P026787,2025,1,51839.66,A013994
P026788,2025,1,21289.12,A013994
P026793,2025,1,34645.15,A011980
P026794,2025,1,47548.11,A011980
P026795,2025,1,29917.56,A002582
P026797,2025,1,23430.63,A002582
P026801,2025,1,35028.52,A011519
P026802,2025,1,14788.65,A011519
P026803,2025,1,13871.85,A013118
P026804,2025,1,5321.54,A011545
P026806,2025,1,45771.02,A004963
P026810,2025,1,37885.8,A014253
P026811,2025,1,6698.9,A006614
P026814,2025,0,0.0,A000521
P026816,2025,1,12589.78,A014343
P026818,2025,1,39178.63,A006324
P026819,2025,1,32987.89,A006324
P026824,2025,1,22533.68,A016972
P026827,2025,1,24067.62,A007638
P026833,2025,1,11441.94,A009208
P026835,2025,1,48545.63,A009208
P026838,2025,1,38108.2,A013889
P026847,2025,1,13322.27,A013793
P026848,2025,1,65339.37,A013793
P026849,2025,1,8613.87,A013793
P026850,2025,1,34451.64,A013793
P026853,2025,1,13230.53,
P026854,2025,1,48055.5,A001609
P026857,2025,1,13826.55,A007789
P026858,2025,1,36377.83,A014396
P026861,2025,1,77718.47,A007096
P026862,2025,1,32022.22,A007096
P026866,2025,1,33461.71,A014562
P026871,2025,1,42278.55,A002577
P026873,2025,1,27515.52,A013907
P026876,2025,1,17090.13,A005614
P026877,2025,1,35838.61,A010347
P026879,2025,1,26572.52,A007426
P026881,2025,1,21516.68,A017161
P026882,2025,1,53454.35,A005655
P026887,2025,1,29338.99,A007235
P026890,2025,1,59892.95,A000605
P026891,2025,1,32189.09,A000605
P026893,2025,1,28714.06,A010227
P026897,2025,1,16878.65,A011680
P026903,2025,1,29211.57,A007320
P026905,2025,1,39301.8,A007320
P026907,2025,1,29144.93,A015799
P026908,2025,1,24154.78,A015799
P026911,2025,1,37389.45,A015889
P026917,2025,0,0.0,
P026918,2025,1,39270.98,A003235
P026919,2025,1,22747.58,A003235
P026920,2025,1,81157.22,A010890
P026924,2025,1,45454.81,A010106
P026925,2025,1,14419.6,A010106
P026926,2025,1,76146.24,A010106
P026928,2025,1,71827.12,A010106
P026930,2025,1,61149.19,A012104
P026935,2025,1,31374.85,A010896
P026939,2025,1,24357.89,A017436
P026940,2025,1,62376.0,A011166
P026943,2025,1,38918.84,A006943
P026945,2025,1,38162.05,A015805
P026947,2025,1,50970.96,A014298
P026950,2025,1,66211.19,A006955
P026953,2025,1,40051.73,A009088
P026957,2025,1,47357.09,A002623
P026959,2025,1,32440.88,A002623
P026962,2025,1,10182.79,A014375
P026965,2025,1,40072.84,A005527
P026968,2025,1,95437.66,A012709
P026970,2025,1,22810.52,A017216
P026971,2025,1,18858.04,A008506
P026972,2025,1,14299.4,A017216
P026977,2025,1,34138.8,A009045
P026978,2025,1,17123.36,A003210
P026983,2025,1,13770.68,A002389
P026984,2025,1,18681.57,A002389
P026987,2025,1,22990.56,A000293
