address_id,region_code,region_name,municipality_code,urbanicity,address_type,flag_duplicate_address_id,flag_invalid_region,flag_missing_municipality_code,flag_invalid_urbanicity,flag_invalid_address_type
A009876,R03,West District,R03-M04,mixed,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009877,R01,North City,R01-M04,urban,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009878,R03,West District,R03-M03,mixed,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009879,R12,Metro Region,R12-M04,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009880,R03,West District,R03-M01,mixed,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009881,R01,North City,R01-M01,urban,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009882,R10,Rural Belt,R10-M03,rural,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009883,R03,West District,R03-M04,mixed,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009884,R02,South City,R02-M01,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009885,R11,Border Region,R11-M04,mixed,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009886,R11,Border Region,R11-M03,mixed,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009887,R12,Metro Region,R12-M04,urban,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009888,R12,Metro Region,R12-M04,urban,large_residential,FALSE,FALSE,FALSE,FALSE,FALSE
A009889,R06,River Region,R06-M04,mixed,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009890,R12,Metro Region,R12-M04,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009891,R10,Rural Belt,R10-M04,rural,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009892,R10,Rural Belt,R10-M01,rural,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009893,R04,East District,R04-M03,mixed,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009894,R01,North City,R01-M02,urban,large_residential,FALSE,FALSE,FALSE,FALSE,FALSE
A009895,R05,Central Region,R05-M03,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009896,R09,Urban Belt,R09-M04,urban,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009897,R02,South City,R02-M01,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009898,R07,Mountain Region,R07-M02,rural,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009899,R07,Mountain Region,R07-M02,rural,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009900,R05,Central Region,R05-M02,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009901,R03,West District,R03-M01,mixed,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009902,R02,South City,R02-M03,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009903,R10,Rural Belt,R10-M02,rural,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009904,R09,Urban Belt,R09-M03,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009905,R12,Metro Region,R12-M03,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009906,R01,North City,R01-M01,urban,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009907,R12,Metro Region,R12-M01,urban,large_residential,FALSE,FALSE,FALSE,FALSE,FALSE
A009908,R11,Border Region,R11-M04,mixed,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009909,R09,Urban Belt,R09-M04,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009910,R10,Rural Belt,R10-M01,rural,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009911,R01,North City,R01-M04,urban,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009912,R05,Central Region,R05-M01,urban,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009913,R10,Rural Belt,R10-M03,rural,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009914,R02,South City,R02-M02,urban,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009915,R06,River Region,R06-M02,mixed,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009916,R03,West District,R03-M04,mixed,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009917,R12,Metro Region,R12-M03,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009918,R06,River Region,R06-M03,mixed,large_residential,FALSE,FALSE,FALSE,FALSE,FALSE
A009919,R05,Central Region,R05-M04,urban,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009920,R12,Metro Region,R12-M04,urban,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009921,R12,Metro Region,R12-M03,urban,large_residential,FALSE,FALSE,FALSE,FALSE,FALSE
A009922,R07,Mountain Region,R07-M02,rural,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009923,R06,River Region,R06-M01,mixed,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009924,R01,North City,R01-M02,urban,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009925,R05,Central Region,R05-M03,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009926,R07,Mountain Region,R07-M01,rural,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009927,R07,Mountain Region,R07-M01,rural,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009928,R02,South City,R02-M03,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009929,R05,Central Region,R05-M04,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009930,R02,South City,R02-M02,urban,large_residential,FALSE,FALSE,FALSE,FALSE,FALSE
A009931,R02,South City,R02-M01,urban,large_residential,FALSE,FALSE,FALSE,FALSE,FALSE
A009932,R09,Urban Belt,R09-M03,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009933,R10,Rural Belt,R10-M03,rural,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009934,R05,Central Region,R05-M01,urban,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009935,R08,Lake Region,R08-M02,rural,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009936,R10,Rural Belt,R10-M03,rural,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009937,R06,River Region,R06-M04,mixed,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009938,R09,Urban Belt,R09-M04,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009939,R06,River Region,R06-M02,mixed,large_residential,FALSE,FALSE,FALSE,FALSE,FALSE
A009940,R09,Urban Belt,R09-M04,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009941,R02,South City,R02-M02,urban,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009942,R03,West District,R03-M04,mixed,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009943,R10,Rural Belt,R10-M02,rural,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009944,R12,Metro Region,R12-M03,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009945,R09,Urban Belt,R09-M03,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009946,R09,Urban Belt,R09-M01,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009947,R12,Metro Region,R12-M04,urban,large_residential,FALSE,FALSE,FALSE,FALSE,FALSE
A009948,R07,Mountain Region,R07-M01,rural,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009949,R05,Central Region,R05-M03,urban,large_residential,FALSE,FALSE,FALSE,FALSE,FALSE
A009950,R02,South City,R02-M01,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009951,R12,Metro Region,R12-M03,urban,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009952,R07,Mountain Region,R07-M04,rural,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009953,R02,South City,R02-M04,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009954,R06,River Region,R06-M01,mixed,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009955,R12,Metro Region,R12-M03,urban,large_residential,FALSE,FALSE,FALSE,FALSE,FALSE
A009956,R03,West District,R03-M01,mixed,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009957,R12,Metro Region,R12-M03,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009958,R02,South City,R02-M03,urban,large_residential,FALSE,FALSE,FALSE,FALSE,FALSE
A009959,R01,North City,R01-M04,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009960,R05,Central Region,R05-M01,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009961,R06,River Region,R06-M01,mixed,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009962,R07,Mountain Region,R07-M03,rural,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009963,R11,Border Region,R11-M02,mixed,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009964,R11,Border Region,R11-M02,mixed,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009965,R06,River Region,R06-M03,mixed,large_residential,FALSE,FALSE,FALSE,FALSE,FALSE
A009966,R08,Lake Region,R08-M01,rural,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009967,R10,Rural Belt,R10-M01,rural,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009968,R01,North City,R01-M01,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009969,R09,Urban Belt,R09-M04,urban,large_residential,FALSE,FALSE,FALSE,FALSE,FALSE
A009970,R05,Central Region,R05-M03,urban,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009971,R12,Metro Region,R12-M04,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009972,R03,West District,R03-M04,mixed,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009973,R03,West District,R03-M03,mixed,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009974,R03,West District,R03-M04,mixed,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009975,R01,North City,R01-M04,urban,large_residential,FALSE,FALSE,FALSE,FALSE,FALSE
A009976,R05,Central Region,R05-M04,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009977,R08,Lake Region,R08-M03,rural,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009978,R08,Lake Region,R08-M02,rural,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009979,R01,North City,R01-M02,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009980,R02,South City,R02-M02,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009981,R12,Metro Region,R12-M02,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009982,R04,East District,R04-M02,mixed,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009983,R02,South City,R02-M01,urban,large_residential,FALSE,FALSE,FALSE,FALSE,FALSE
A009984,R09,Urban Belt,R09-M04,urban,large_residential,FALSE,FALSE,FALSE,FALSE,FALSE
A009985,R05,Central Region,R05-M02,urban,large_residential,FALSE,FALSE,FALSE,FALSE,FALSE
A009986,R05,Central Region,R05-M04,urban,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009987,R12,Metro Region,R12-M03,urban,large_residential,FALSE,FALSE,FALSE,FALSE,FALSE
A009988,R10,Rural Belt,R10-M03,rural,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009989,R11,Border Region,R11-M02,mixed,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009990,R05,Central Region,R05-M04,urban,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009991,R05,Central Region,R05-M01,urban,large_residential,FALSE,FALSE,FALSE,FALSE,FALSE
A009992,R06,River Region,R06-M01,mixed,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009993,R03,West District,R03-M04,mixed,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009994,R03,West District,R03-M04,mixed,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009995,R07,Mountain Region,R07-M01,rural,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009996,R01,North City,R01-M01,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009997,R02,South City,R02-M01,urban,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009998,R12,Metro Region,R12-M03,urban,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A009999,R08,Lake Region,R08-M04,rural,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010000,R06,River Region,R06-M02,mixed,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010001,R09,Urban Belt,R09-M04,urban,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010002,R11,Border Region,R11-M02,mixed,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010003,R03,West District,R03-M03,mixed,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010004,R02,South City,R02-M02,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010005,R09,Urban Belt,R09-M02,urban,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010006,R04,East District,R04-M04,mixed,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010007,R03,West District,R03-M02,mixed,large_residential,FALSE,FALSE,FALSE,FALSE,FALSE
A010008,R12,Metro Region,R12-M04,urban,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010009,R06,River Region,R06-M02,mixed,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010010,R07,Mountain Region,R07-M04,rural,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010011,R05,Central Region,R05-M03,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010012,R03,West District,R03-M03,mixed,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010013,R09,Urban Belt,R09-M04,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010014,R07,Mountain Region,R07-M04,rural,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010015,R12,Metro Region,R12-M02,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010016,R08,Lake Region,R08-M01,rural,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010017,R02,South City,R02-M02,urban,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010018,R12,Metro Region,R12-M04,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010019,R12,Metro Region,R12-M02,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010020,R08,Lake Region,R08-M04,rural,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010021,R12,Metro Region,R12-M04,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010022,R10,Rural Belt,R10-M04,rural,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010023,R12,Metro Region,R12-M04,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010024,R02,South City,R02-M04,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010025,R03,West District,R03-M02,mixed,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010026,R11,Border Region,R11-M01,mixed,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010027,R04,East District,R04-M01,mixed,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010028,R10,Rural Belt,R10-M02,rural,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010029,R09,Urban Belt,R09-M02,urban,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010030,R07,Mountain Region,R07-M04,rural,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010031,R07,Mountain Region,R07-M01,rural,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010032,R04,East District,R04-M01,mixed,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010033,R05,Central Region,R05-M02,urban,large_residential,FALSE,FALSE,FALSE,FALSE,FALSE
A010034,R06,River Region,R06-M04,mixed,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010035,R01,North City,R01-M03,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010036,R03,West District,R03-M04,mixed,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010037,R05,Central Region,R05-M03,urban,large_residential,FALSE,FALSE,FALSE,FALSE,FALSE
A010038,R10,Rural Belt,R10-M04,rural,large_residential,FALSE,FALSE,FALSE,FALSE,FALSE
A010039,R07,Mountain Region,R07-M03,rural,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010040,R02,South City,R02-M03,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010041,R04,East District,R04-M04,mixed,large_residential,FALSE,FALSE,FALSE,FALSE,FALSE
A010042,R08,Lake Region,R08-M01,rural,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010043,R01,North City,R01-M01,urban,large_residential,FALSE,FALSE,FALSE,FALSE,FALSE
A010044,R03,West District,R03-M04,mixed,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010045,R05,Central Region,R05-M04,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010046,R03,West District,R03-M03,mixed,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010047,R09,Urban Belt,R09-M04,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010048,R10,Rural Belt,R10-M02,rural,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010049,R02,South City,R02-M01,urban,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010050,R01,North City,R01-M03,urban,large_residential,FALSE,FALSE,FALSE,FALSE,FALSE
A010051,R11,Border Region,R11-M03,mixed,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010052,R08,Lake Region,R08-M04,rural,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010053,R09,Urban Belt,R09-M02,urban,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010054,R01,North City,R01-M01,urban,large_residential,FALSE,FALSE,FALSE,FALSE,FALSE
A010055,R02,South City,R02-M01,urban,large_residential,FALSE,FALSE,FALSE,FALSE,FALSE
A010056,R10,Rural Belt,R10-M01,rural,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010057,R03,West District,R03-M02,mixed,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010058,R03,West District,R03-M04,mixed,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010059,R09,Urban Belt,R09-M04,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010060,R08,Lake Region,R08-M02,rural,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010061,R10,Rural Belt,R10-M04,rural,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010062,R05,Central Region,R05-M03,urban,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010063,R07,Mountain Region,R07-M01,rural,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010064,R11,Border Region,R11-M04,mixed,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010065,R06,River Region,R06-M03,mixed,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010066,R03,West District,R03-M03,mixed,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010067,R05,Central Region,R05-M01,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010068,R02,South City,R02-M04,urban,large_residential,FALSE,FALSE,FALSE,FALSE,FALSE
A010069,R04,East District,R04-M04,mixed,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010070,R10,Rural Belt,R10-M03,rural,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010071,R07,Mountain Region,R07-M01,rural,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010072,R08,Lake Region,R08-M02,rural,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010073,R12,Metro Region,R12-M02,urban,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010074,R04,East District,R04-M02,mixed,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010075,R03,West District,R03-M01,mixed,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010076,R12,Metro Region,R12-M01,urban,large_residential,FALSE,FALSE,FALSE,FALSE,FALSE
A010077,R01,North City,R01-M01,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010078,R06,River Region,R06-M02,mixed,large_residential,FALSE,FALSE,FALSE,FALSE,FALSE
A010079,R03,West District,R03-M01,mixed,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010080,R10,Rural Belt,R10-M04,rural,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010081,R01,North City,R01-M03,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010082,R07,Mountain Region,R07-M02,rural,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010083,R04,East District,R04-M02,mixed,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010084,R01,North City,R01-M04,urban,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010085,R01,North City,R01-M04,urban,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010086,R02,South City,R02-M01,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010087,R04,East District,R04-M02,mixed,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010088,R02,South City,R02-M01,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010089,R08,Lake Region,R08-M01,rural,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010090,R12,Metro Region,R12-M04,urban,large_residential,FALSE,FALSE,FALSE,FALSE,FALSE
A010091,R02,South City,R02-M01,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010092,R03,West District,R03-M04,mixed,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010093,R09,Urban Belt,R09-M03,urban,large_residential,FALSE,FALSE,FALSE,FALSE,FALSE
A010094,R10,Rural Belt,R10-M04,rural,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010095,R09,Urban Belt,R09-M02,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010096,R03,West District,R03-M04,mixed,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010097,R03,West District,R03-M03,mixed,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010098,R09,Urban Belt,R09-M02,urban,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010099,R03,West District,R03-M03,mixed,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010100,R09,Urban Belt,R09-M02,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010101,R01,North City,R01-M02,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010102,R08,Lake Region,R08-M03,rural,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010103,R06,River Region,R06-M04,mixed,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010104,R02,South City,R02-M02,urban,large_residential,FALSE,FALSE,FALSE,FALSE,FALSE
A010105,R03,West District,R03-M01,mixed,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010106,R01,North City,R01-M04,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010107,R03,West District,R03-M03,mixed,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010108,R10,Rural Belt,R10-M02,rural,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010109,R07,Mountain Region,R07-M02,rural,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010110,R12,Metro Region,R12-M01,urban,large_residential,FALSE,FALSE,FALSE,FALSE,FALSE
A010111,R09,Urban Belt,R09-M01,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010112,R09,Urban Belt,R09-M04,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010113,R03,West District,R03-M01,mixed,large_residential,FALSE,FALSE,FALSE,FALSE,FALSE
A010114,R05,Central Region,R05-M03,urban,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010115,R01,North City,R01-M02,urban,large_residential,FALSE,FALSE,FALSE,FALSE,FALSE
A010116,R07,Mountain Region,R07-M01,rural,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010117,R11,Border Region,R11-M01,mixed,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010118,R08,Lake Region,R08-M02,rural,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010119,R09,Urban Belt,R09-M04,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010120,R10,Rural Belt,R10-M01,rural,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010121,R04,East District,R04-M01,mixed,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010122,R10,Rural Belt,R10-M04,rural,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010123,R03,West District,R03-M02,mixed,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010124,R01,North City,R01-M01,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010125,R01,North City,R01-M02,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010126,R12,Metro Region,R12-M01,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010127,R09,Urban Belt,R09-M03,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010128,R06,River Region,R06-M02,mixed,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010129,R02,South City,R02-M01,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010130,R07,Mountain Region,R07-M03,rural,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010131,R02,South City,R02-M01,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010132,R02,South City,R02-M04,urban,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010133,R04,East District,R04-M04,mixed,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010134,R07,Mountain Region,R07-M04,rural,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010135,R05,Central Region,R05-M03,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010136,R07,Mountain Region,R07-M04,rural,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010137,R09,Urban Belt,R09-M02,urban,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010138,R09,Urban Belt,R09-M03,urban,large_residential,FALSE,FALSE,FALSE,FALSE,FALSE
A010139,R04,East District,R04-M03,mixed,large_residential,FALSE,FALSE,FALSE,FALSE,FALSE
A010140,R02,South City,R02-M04,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010141,R10,Rural Belt,R10-M03,rural,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010142,R06,River Region,R06-M04,mixed,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010143,R07,Mountain Region,R07-M01,rural,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010144,R05,Central Region,R05-M02,urban,large_residential,FALSE,FALSE,FALSE,FALSE,FALSE
A010145,R01,North City,R01-M02,urban,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010146,R02,South City,R02-M04,urban,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010147,R04,East District,R04-M04,mixed,multi_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010148,R12,Metro Region,R12-M03,urban,single_family,FALSE,FALSE,FALSE,FALSE,FALSE
A010149,R09,Urban Belt,R09-M02,urban,large_residential,FALSE,FALSE,FALSE,FALSE,FALSE
