person_id,household_id,address_id,region_code,municipality_code,sex,age,age_group,citizenship_group,registration_status,registration_date,last_move_date,flag_duplicate_person_id,flag_address_not_found,flag_invalid_region,flag_region_address_mismatch,flag_municipality_address_mismatch,flag_invalid_age,flag_missing_registration_status,flag_invalid_citizenship_group,flag_date_inconsistency
P018971,H009037,A016559,R04,R04-M03,M,16,6-17,DE,main_residence,2020-03-12,2020-03-12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P018972,H009037,A016559,R04,R04-M03,M,60,40-64,DE,main_residence,2010-06-24,2015-11-05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P018973,H009038,A004696,R12,R12-M02,M,21,18-24,DE,main_residence,2015-10-20,2024-06-08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P018974,H009038,A004696,R12,R12-M02,F,29,25-39,EU,main_residence,2018-03-06,2018-03-06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P018975,H009038,A004696,R12,R12-M02,M,47,40-64,DE,main_residence,2013-09-17,2013-09-17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P018976,H009038,A004696,R12,R12-M02,F,23,18-24,DE,main_residence,2025-11-26,2025-11-26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P018977,H009039,A002929,R09,R09-M03,F,40,40-64,EU,main_residence,2012-09-14,2020-11-18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P018978,H009040,A002975,R09,R09-M04,M,56,40-64,DE,main_residence,2014-03-06,2023-06-27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P018979,H009040,A002975,R09,R09-M04,M,24,18-24,EU,main_residence,2018-07-14,2018-07-14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P018980,H009040,A002975,R09,R09-M04,M,32,25-39,DE,main_residence,2006-03-30,2011-07-18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P018981,H009041,A006803,R12,R12-M02,M,79,65-79,DE,main_residence,2018-07-21,2022-03-06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P018982,H009041,A006803,R12,R12-M02,M,64,40-64,DE,main_residence,2011-05-05,2014-09-05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P018983,H009042,A002297,R02,R02-M02,F,33,25-39,DE,main_residence,2013-10-08,2022-04-02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P018984,H009042,A002297,R02,R02-M02,M,52,40-64,Non-EU,main_residence,2025-06-11,2025-06-11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P018985,H009043,A002745,R09,R09-M03,M,31,25-39,DE,main_residence,2025-06-26,2025-06-26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P018987,H009044,A014297,R05,R05-M02,M,1,0-5,DE,main_residence,2024-08-07,2024-08-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P018988,H009045,A013369,R01,R01-M01,M,56,40-64,EU,main_residence,2011-10-12,2016-11-24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P018989,H009045,A013369,R01,R01-M01,M,28,25-39,DE,main_residence,2023-01-06,2023-01-06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P018990,H009045,A013369,R01,R01-M01,F,70,65-79,DE,main_residence,2014-08-17,2014-08-17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P018991,H009045,A013369,R01,R01-M01,M,53,40-64,DE,main_residence,2006-06-19,2016-07-06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P018992,H009046,A010352,R06,R06-M02,F,63,40-64,DE,main_residence,2016-05-21,2016-05-21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P018993,H009047,A006207,R12,R12-M04,M,22,18-24,DE,main_residence,2018-10-30,2018-10-30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P018994,H009047,A006207,R12,R12-M04,M,26,25-39,EU,main_residence,2024-07-12,2024-07-12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P018995,H009047,A006207,R12,R12-M04,F,11,6-17,DE,main_residence,2025-07-15,2025-07-15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P018996,H009048,A016545,R05,R05-M04,M,26,25-39,DE,main_residence,2018-11-20,2018-11-20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P018997,H009049,A015245,R03,R03-M01,F,37,25-39,DE,secondary_residence,2020-10-16,2020-10-16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P018998,H009049,A015245,R03,R03-M01,F,37,25-39,Non-EU,secondary_residence,2025-09-13,2025-09-13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P018999,H009049,A015245,R03,R03-M01,M,60,40-64,DE,main_residence,2017-11-01,2023-12-01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019000,H009049,A015245,R03,R03-M01,M,31,25-39,DE,main_residence,2010-11-30,2015-07-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019001,H009050,A010534,R02,R02-M01,M,21,18-24,DE,main_residence,2006-09-14,2018-12-03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019002,H009050,A010534,R02,R02-M01,M,6,6-17,DE,main_residence,2019-02-16,2019-02-16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019003,H009051,A001383,R03,R03-M01,F,48,40-64,DE,main_residence,2020-06-29,2020-06-29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019004,H009052,A016319,R12,R12-M01,F,8,6-17,DE,main_residence,2007-07-02,2020-09-10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019005,H009053,A009148,R12,R12-M02,F,32,25-39,Non-EU,main_residence,2006-02-12,2022-04-04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019006,H009053,A009148,R12,R12-M02,M,65,65-79,DE,main_residence,2013-06-13,2019-01-22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019007,H009053,A009148,R12,R12-M02,F,20,18-24,EU,main_residence,2005-04-25,2022-10-21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019008,H009054,A003807,R05,R05-M01,M,5,0-5,EU,main_residence,2023-02-27,2023-02-27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019009,H009055,A009743,R05,R05-M01,M,16,6-17,DE,main_residence,2017-05-18,2025-12-26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019010,H009055,A009743,R05,R05-M01,F,30,25-39,DE,main_residence,2018-03-22,2018-03-22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019011,H009056,A016426,R09,R09-M01,M,10,6-17,DE,main_residence,2016-08-18,2017-05-17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019012,H009056,A016426,R09,R09-M01,M,41,40-64,DE,main_residence,2005-11-12,2025-03-24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019013,H009057,A002317,R08,R08-M04,M,20,18-24,EU,main_residence,2025-10-04,2025-10-04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019014,H009057,A002317,R08,R08-M04,M,3,0-5,DE,main_residence,2009-01-19,2012-02-04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019015,H009057,A002317,R08,R08-M04,M,10,6-17,DE,main_residence,2025-07-30,2025-07-30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019016,H009058,A006426,R09,R09-M03,F,75,65-79,DE,main_residence,2014-11-22,2025-02-15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019017,H009059,A004983,R06,R06-M01,M,57,40-64,EU,main_residence,2011-02-13,2019-09-18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019018,H009059,A004983,R06,R06-M01,F,42,40-64,DE,secondary_residence,2012-03-03,2020-10-12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019019,H009059,A004983,R06,R06-M01,F,82,80+,DE,secondary_residence,2021-07-26,2021-07-26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019020,H009060,A016804,R10,R10-M03,M,33,25-39,DE,main_residence,2005-02-12,2013-01-02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019021,H009060,A016804,R10,R10-M03,M,20,18-24,DE,main_residence,2010-01-27,2023-12-14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019022,H009060,A016804,R10,R10-M03,M,18,18-24,DE,main_residence,2005-03-06,2020-09-25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019023,H009061,A013461,R02,R02-M02,F,52,40-64,DE,main_residence,2010-03-27,2018-05-09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019024,H009062,A012573,R02,R02-M02,M,34,25-39,DE,main_residence,2020-01-20,2025-08-12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019025,H009062,A012573,R02,R02-M02,F,57,40-64,DE,main_residence,2008-12-12,2023-08-11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019026,H009063,A015524,R09,R09-M03,F,12,6-17,DE,main_residence,2015-10-27,2015-10-27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019027,H009063,A015524,R09,R09-M03,M,25,25-39,DE,main_residence,2008-08-01,2012-08-17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019028,H009063,A015524,R09,R09-M03,M,79,65-79,DE,main_residence,2014-10-29,2014-10-29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019029,H009063,A015524,R09,R09-M03,F,43,40-64,EU,main_residence,2008-03-05,2014-06-25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019030,H009063,A015524,R09,R09-M03,M,50,40-64,DE,main_residence,2009-07-23,2020-01-14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019031,H009063,A015524,R09,R09-M03,F,44,40-64,DE,main_residence,2020-12-27,2023-12-05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019032,H009064,A014794,R02,R02-M04,F,40,40-64,DE,main_residence,2005-09-03,2019-08-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019033,H009065,A004995,R09,R09-M04,M,36,25-39,DE,main_residence,2022-10-08,2022-10-08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019034,H009065,A004995,R09,R09-M04,M,39,25-39,DE,main_residence,2011-10-29,2022-12-25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019035,H009066,A003600,R01,R01-M03,F,48,40-64,DE,main_residence,2009-08-12,2011-08-04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019036,H009067,A006031,R09,R09-M01,M,33,25-39,DE,main_residence,2006-11-05,2012-03-14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019037,H009068,A014867,R09,R09-M03,F,37,25-39,EU,main_residence,2025-05-03,2025-05-03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019038,H009068,A014867,R09,R09-M03,M,36,25-39,Non-EU,main_residence,2007-06-08,2018-04-01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019039,H009068,A014867,R09,R09-M03,F,58,40-64,DE,main_residence,2024-04-09,2024-04-09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019040,H009068,A014867,R09,R09-M03,M,41,40-64,DE,main_residence,2015-07-28,2015-07-28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019041,H009069,A016915,R04,R04-M01,M,50,40-64,DE,main_residence,2021-04-22,2021-04-22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019042,H009069,A016915,R04,R04-M01,M,23,18-24,DE,main_residence,2022-12-25,2024-07-14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019043,H009069,A016915,R04,R04-M01,M,60,40-64,DE,main_residence,2005-09-30,2013-12-14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019044,H009070,A007673,R12,R12-M01,F,52,40-64,DE,main_residence,2024-01-20,2024-01-20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019045,H009071,A002842,R05,R05-M03,F,41,40-64,DE,main_residence,2005-11-02,2012-07-15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019046,H009072,A012554,R06,R06-M03,M,7,6-17,DE,main_residence,2006-08-19,2024-07-31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019047,H009072,A012554,R06,R06-M03,F,60,40-64,Non-EU,main_residence,2016-10-20,2021-01-01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019048,H009072,A012554,R06,R06-M03,M,25,25-39,DE,main_residence,2007-01-05,2012-05-02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019049,H009073,A004374,R05,R05-M02,M,24,18-24,DE,main_residence,2011-08-24,2015-12-09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019050,H009073,A004374,R05,R05-M02,M,50,40-64,DE,main_residence,2019-02-12,2019-02-12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019051,H009074,A014990,R06,R06-M03,M,75,65-79,EU,main_residence,2019-11-06,2019-11-06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019053,H009075,A014137,R05,R05-M04,F,76,65-79,Non-EU,secondary_residence,2021-01-25,2021-01-25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019054,H009076,A007273,R02,R02-M01,F,82,80+,DE,main_residence,2022-05-14,2022-05-14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019055,H009076,A007273,R02,R02-M01,F,18,18-24,Non-EU,main_residence,2008-06-08,2021-04-04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019056,H009077,A013355,R01,R01-M04,M,94,80+,DE,secondary_residence,2006-05-12,2022-06-03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019057,H009077,A013355,R01,R01-M04,F,56,40-64,EU,main_residence,2006-02-13,2016-06-23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019058,H009077,A013355,R01,R01-M04,M,33,25-39,DE,main_residence,2019-11-14,2019-11-14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019059,H009078,A004217,R08,R08-M02,M,28,25-39,DE,main_residence,2007-09-19,2011-12-02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019060,H009078,A004217,R08,R08-M02,F,64,40-64,DE,main_residence,2009-01-23,2019-03-06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019061,H009079,A007543,R11,R11-M02,M,31,25-39,EU,main_residence,2019-01-04,2025-01-08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019062,H009080,A017127,R09,R09-M02,M,58,40-64,DE,main_residence,2008-03-31,2010-09-16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019063,H009080,A017127,R09,R09-M02,F,7,6-17,DE,main_residence,2023-06-05,2024-11-08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019064,H009080,A017127,R09,R09-M02,M,91,80+,DE,main_residence,2012-01-18,2012-01-18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019065,H009080,A017127,R09,R09-M02,F,17,6-17,DE,main_residence,2014-07-11,2015-04-09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019066,H009081,A001516,R03,R03-M03,F,47,40-64,EU,main_residence,2013-11-03,2015-10-09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019067,H009082,A016266,R10,R10-M04,F,22,18-24,DE,main_residence,2009-11-30,2018-09-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019068,H009083,A010621,R08,R08-M03,M,38,25-39,Non-EU,NA,2022-09-15,2023-12-02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
P019069,H009084,A011607,R12,R12-M03,M,2,0-5,Non-EU,main_residence,2018-08-18,2018-08-18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019070,H009084,A011607,R12,R12-M03,F,71,65-79,DE,main_residence,2018-03-27,2018-03-27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019071,H009084,A011607,R12,R12-M03,F,22,18-24,DE,main_residence,2021-07-11,2024-11-23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019072,H009085,A014242,R05,R05-M02,F,28,25-39,Non-EU,main_residence,2021-02-04,2021-02-04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019073,H009086,A001364,R04,R04-M02,F,73,65-79,EU,main_residence,2016-07-04,2019-08-30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019074,H009087,A002608,R09,R09-M04,F,53,40-64,DE,main_residence,2024-03-27,2024-03-27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019075,H009088,A010048,R10,R10-M02,F,61,40-64,DE,main_residence,2018-03-18,2018-03-18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019076,H009089,A014499,R09,R09-M03,M,1,0-5,DE,main_residence,2016-09-20,2016-09-20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019077,H009089,A014499,R09,R09-M03,M,25,25-39,DE,main_residence,2008-03-03,2016-05-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019078,H009090,A012537,R07,R07-M02,M,31,25-39,DE,main_residence,2010-01-12,2022-08-18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019079,H009091,A008054,R08,R08-M01,M,58,40-64,DE,main_residence,2024-12-14,2024-12-14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019080,H009092,A004324,R09,R09-M04,F,65,65-79,EU,main_residence,2019-08-02,2019-08-02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019081,H009092,A004324,R09,R09-M04,F,21,18-24,DE,NA,2010-07-22,2015-12-21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
P019082,H009092,A004324,R09,R09-M04,M,64,40-64,DE,main_residence,2008-09-27,2012-07-27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019083,H009093,A000554,R11,R11-M04,M,22,18-24,DE,main_residence,2017-03-12,2017-03-12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019084,H009093,A000554,R11,R11-M04,F,19,18-24,DE,main_residence,2021-02-22,2023-11-13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019085,H009093,A000554,R11,R11-M04,F,18,18-24,EU,secondary_residence,2021-03-10,2023-02-02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019086,H009093,A000554,R11,R11-M04,F,38,25-39,DE,main_residence,2017-11-28,2020-02-14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019087,H009094,A002260,R12,R12-M04,F,90,80+,DE,secondary_residence,2017-11-24,2017-11-24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019088,H009094,A002260,R12,R12-M04,M,42,40-64,DE,main_residence,2018-07-22,2018-07-22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019089,H009095,A013357,R04,R04-M01,M,35,25-39,DE,main_residence,2006-11-19,2021-02-01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019090,H009096,A005779,R02,R02-M03,F,44,40-64,DE,main_residence,2010-10-15,2018-09-11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019091,H009096,A005779,R02,R02-M03,M,36,25-39,DE,main_residence,2008-11-20,2015-10-31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019092,H009097,A010999,R09,R09-M02,F,27,25-39,DE,main_residence,2022-11-06,2022-11-06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019093,H009097,A010999,R09,R09-M02,F,22,18-24,DE,main_residence,2012-09-15,2012-09-15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019094,H009097,A010999,R09,R09-M02,F,23,18-24,DE,main_residence,2021-02-28,2021-02-28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019095,H009098,A010334,R05,R05-M01,F,34,25-39,DE,main_residence,2013-10-29,2022-10-23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019096,H009099,A004853,R08,R08-M01,F,12,6-17,DE,main_residence,2016-11-09,2016-11-09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019097,H009100,A005447,R05,R05-M01,F,27,25-39,DE,main_residence,2023-06-08,2023-10-28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019098,H009100,A005447,R05,R05-M01,M,46,40-64,DE,main_residence,2007-08-05,2021-09-22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019099,H009101,A006963,R05,R05-M01,F,34,25-39,DE,main_residence,2010-03-07,2025-06-02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019100,H009101,A006963,R05,R05-M01,F,37,25-39,DE,secondary_residence,2011-07-10,2021-03-03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019101,H009101,A006963,R05,R05-M01,M,37,25-39,DE,main_residence,2021-03-07,2022-09-14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019102,H009102,A010421,R12,R12-M04,F,72,65-79,EU,main_residence,2024-05-10,2024-05-10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019103,H009102,A010421,R12,R12-M04,F,65,65-79,DE,main_residence,2022-04-24,2022-04-24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019104,H009103,A010535,R05,R05-M02,F,5,0-5,DE,main_residence,2017-04-16,2017-04-16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019105,H009103,A010535,R05,R05-M02,F,47,40-64,EU,main_residence,2020-04-04,2020-04-04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019106,H009103,A010535,R05,R05-M02,M,76,65-79,DE,NA,2018-11-03,2020-11-23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
P019107,H009104,A013744,R05,R05-M04,M,42,40-64,Non-EU,main_residence,2010-05-01,2023-07-16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019108,H009104,A013744,R05,R05-M04,F,80,80+,DE,main_residence,2011-11-07,2019-06-21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019109,H009104,A013744,R05,R05-M04,M,70,65-79,DE,main_residence,2024-09-06,2024-09-06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019110,H009104,A013744,R05,R05-M04,M,58,40-64,DE,main_residence,2019-02-25,2019-08-31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019111,H009104,A013744,R05,R05-M04,M,89,80+,DE,main_residence,2005-03-26,2017-02-11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019112,H009105,A017620,R02,R02-M01,F,14,6-17,DE,main_residence,2020-12-14,2020-12-24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019113,H009106,A001590,R04,R04-M04,M,28,25-39,DE,main_residence,2016-10-13,2021-03-13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019114,H009107,A004487,R12,R12-M01,M,15,6-17,DE,main_residence,2010-07-19,2022-03-16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P019115,H009107,A004487,R12,R12-M01,M,35,25-39,DE,main_residence,2011-04-24,2012-09-23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
